headline,publication_date,people_mentioned,places_mentioned,subjects,organizations,url,abstract,word_count
Why Palestinians Feel They’ve Been ‘Duped’,2023-11-07 10:01:28+00:00,"Iraqi, Amjad; Netanyahu, Benjamin",Gaza Strip; Israel,audio-neutral-informative; Israel-Gaza War (2023- ); Palestinians; Terrorism; Politics and Government,Hamas,https://www.nytimes.com/2023/11/07/opinion/ezra-klein-podcast-amjad-iraqi.html,"The Palestinian policy analyst and writer Amjad Iraqi on how Gaza’s past, present and future look from his eyes.",343
"Under Scrutiny Over Gaza, Israel Points to Civilian Toll of U.S. Wars",2023-11-07 10:02:33+00:00,"Biden, Joseph R Jr; Blinken, Antony J; Netanyahu, Benjamin",Israel; Gaza Strip; Mosul (Iraq); Falluja (Iraq); Iraq,"Israel-Gaza War (2023- ); Civilian Casualties; Palestinians; Terrorism; International Relations; Defense and Military Forces; War Crimes, Genocide and Crimes Against Humanity; United States International Relations; United States Defense and Military Forces; Iraq War (2003-11)",Hamas; State Department; Islamic State in Iraq and Syria (ISIS),https://www.nytimes.com/2023/11/07/us/politics/israel-gaza-war-death-toll-civilians.html,"Israeli officials say it is impossible to defeat Hamas without killing innocents, a lesson they argue Americans and their allies should understand.",2162
"Viewed Warily by Democrats, a Netanyahu Ally Is a Key Conduit to U.S.",2023-11-07 10:03:31+00:00,"Dermer, Ron; Biden, Joseph R Jr; Blinken, Antony J; Netanyahu, Benjamin; Obama, Barack; Trump, Donald J",,"Israel-Gaza War (2023- ); United States International Relations; Palestinians; Diplomatic Service, Embassies and Consulates",Democratic Party; Republican Party; Hamas,https://www.nytimes.com/2023/11/07/world/middleeast/netanyahu-dermer-israel-war.html,"Ron Dermer sits in Israel’s five-member war cabinet and is a crucial liaison to the Biden administration, including U.S. officials he clashed with when he was ambassador to Washington.",1383
The Growing Republican Battle Over War Funding,2023-11-07 11:00:16+00:00,"Johnson, Mike (1972- )",Ukraine; Israel; United States,"audio-neutral-informative; United States Politics and Government; Israel-Gaza War (2023- ); Defense and Military Forces; Terrorism; Elections, Senate; International Relations; Foreign Aid; Delivery Services; Elections; Elections, House of Representatives",Hamas; House of Representatives; Republican Party; Senate,https://www.nytimes.com/2023/11/07/podcasts/the-daily/republican-funding-israel.html,"Speaker Mike Johnson, who has opposed continued funding for Ukraine, is now insisting on separating it from aid to Israel.",357
A Guide to Election Day,2023-11-07 11:35:25+00:00,,,internal-storyline-no; Elections,Republican Party; Democratic Party,https://www.nytimes.com/2023/11/07/briefing/election-day-democrats-republicans.html,Can a Democrat win the Deep South? And other questions to help you make sense of the results.,1722
Thailand hopes its hostages in Gaza will be the next to be released.,2023-11-07 11:50:41+00:00,,Thailand; Israel; Gaza Strip,Kidnapping and Hostages; Israel-Gaza War (2023- ); Kibbutz Movement,,https://www.nytimes.com/2023/11/07/world/middleeast/thai-hostages-hamas-gaza-israel.html,Thai officials have seen photos of the hostages who were abducted on Oct. 7 in southern Israel.,618
California College Campuses Convulsed in Protest During Israel-Hamas War,2023-11-07 14:00:22+00:00,,California,,,https://www.nytimes.com/2023/11/07/us/california-campus-israel-hamas.html,Two U.C. Berkeley professors who disagree on Israel and Palestine came together to encourage peace on campus.,1465
Israel’s Central Bank Props Up Shekel After Plunge,2023-11-07 14:39:36+00:00,,Israel,Israel-Gaza War (2023- ); Banking and Financial Institutions; Economic Conditions and Trends; Currency,Bank of Israel,https://www.nytimes.com/2023/11/07/world/middleeast/shekel-dollar-bank-of-israel.html,"The currency is now back to about where it was before the attacks on Oct. 7, after falling to an eight-year low.",365
Thousands of Civilians in Northern Gaza Flee to the South,2023-11-07 18:27:25+00:00,,Israel; Gaza Strip,Evacuations and Evacuees; Refugees and Displaced Persons; Israel-Gaza War (2023- ); Palestinians,,https://www.nytimes.com/video/world/middleeast/100000009169786/gaza-civilians-flee-south.html,The Israeli military has urged Gazans to evacuate to the south as forces close in on Gaza City.,0
Transcript: Ezra Klein Interviews Amjad Iraqi,2023-11-07 18:37:56+00:00,"Iraqi, Amjad",,,,https://www.nytimes.com/2023/11/07/podcasts/ezra-klein-interviews-amjad-iraqi.html,"The Nov. 7, 2023, episode of “The Ezra Klein Show.”",12000
"As War Closes In, Many Remain in Northern Gaza",2023-11-07 19:28:29+00:00,,Gaza Strip; Jabaliya Refugee Camp (Gaza Strip); Rafah (Gaza Strip); Israel,Israel-Gaza War (2023- ); Civilian Casualties; Refugees and Displaced Persons; Palestinians; Evacuations and Evacuees; Hospitals; vis-video,Hamas; Al Shifa Hospital (Gaza Strip),https://www.nytimes.com/2023/11/07/world/middleeast/northern-gaza-ground-invasion-bombing.html,"Hundreds of thousands of people are still in the region, despite Israel’s bombing, ground invasion and evacuation directive. Many say the trip to the south is too dangerous.",950
"House Censures Rashida Tlaib, Citing ‘River to the Sea’ Slogan",2023-11-07 20:09:07+00:00,"McCormick, Rich (1968- ); Tlaib, Rashida",Gaza Strip; Israel,United States Politics and Government; Israel-Gaza War (2023- ); Palestinians; Palestinian-Americans,House of Representatives,https://www.nytimes.com/2023/11/07/us/politics/tlaib-censure-house-israel-gaza.html,"Twenty-two Democrats joined most Republicans in the rebuke of Ms. Tlaib, the only Palestinian American in Congress, accusing her of calling for the destruction of Israel.",980
Barry Manilow Finally Gets His Wish: a Broadway Show,2023-11-07 20:19:25+00:00,"Manilow, Barry; Sussman, Bruce; Carlyle, Warren",,Theater; Theater (Broadway); Content Type: Personal Profile,,https://www.nytimes.com/2023/11/07/theater/harmony-broadway-barry-manilow.html,"“Harmony,” about a singing group undone by Nazism, has been a decades-in-the-making labor of love for the singer and his longtime collaborator Bruce Sussman.",1479
Wednesday Briefing: Israel Plans a Long-Term Role in Gaza,2023-11-07 20:29:14+00:00,,,,,https://www.nytimes.com/2023/11/07/briefing/israel-gaza-china-economy.html,"Plus, China shifts the focus of its lending.",1133
Arab States Intensify Pleas for Gaza Cease-fire as Public Anger Mounts,2023-11-07 20:51:13+00:00,,Gaza Strip; Israel; Middle East; Bahrain; Egypt; Iran; Jordan; Saudi Arabia; United Arab Emirates,"Israel-Gaza War (2023- ); Defense and Military Forces; Arabs; International Relations; United States International Relations; Palestinians; Demonstrations, Protests and Riots",Organization of Islamic Cooperation; Hamas,https://www.nytimes.com/2023/11/07/world/middleeast/gaza-ceasefire-egypt-saudi-arabia.html,"Citing deepening fears for regional stability, Saudi Arabia and other Arab countries are beseeching the U.S. to push Israel to end its military campaign in Gaza.",1353
House Republicans Toil for a Spending Strategy With a Shutdown Close at Hand,2023-11-07 21:17:33+00:00,"Johnson, Mike (1972- )",Israel; Ukraine,United States Politics and Government; Federal Budget (US); Israel-Gaza War (2023- ); Russian Invasion of Ukraine (2022); Illegal Immigration,House of Representatives; Democratic Party; Republican Party; Senate,https://www.nytimes.com/2023/11/07/us/politics/house-republicans-spending-shutdown.html,Speaker Mike Johnson is facing many of the same challenges his predecessor did as he looks for a way to avoid a government shutdown that will be acceptable to his deeply divided conference.,913
Israel Plans to Control ‘Overall Security’ of Gaza After War,2023-11-07 22:00:16+00:00,"Netanyahu, Benjamin",Gaza Strip; Israel,Israel-Gaza War (2023- ); Palestinians; Politics and Government,Hamas; Palestinian Authority,https://www.nytimes.com/2023/11/07/world/middleeast/israel-control-security-gaza-war.html,Prime Minister Benjamin Netanyahu said Israel would be at risk of another major attack if it did not remain engaged in the Palestinian enclave.,1161
What’s at Stake in Today’s Elections,2023-11-07 22:45:54+00:00,,,,,https://www.nytimes.com/2023/11/07/briefing/election-day-votes-supreme-court-gun-case.html,"Also, the Supreme Court suggested it would uphold a gun restriction. Here’s the latest at the end of Tuesday.",1217
"Reoccupying Gaza ‘Not the Right Thing to Do,’ White House Tells Israel",2023-11-07 23:24:54+00:00,"Netanyahu, Benjamin; Biden, Joseph R Jr",Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; United States International Relations; Palestinians,,https://www.nytimes.com/2023/11/07/us/politics/reoccupying-gaza-us-israel.html,The U.S. caution came after Prime Minister Benjamin Netanyahu floated the idea that Israel might oversee security for the Gaza Strip indefinitely.,474
"For America’s Jews, Every Day Must Be Oct. 8",2023-11-08 00:00:14+00:00,,Gaza Strip; Israel; United States,"Jews and Judaism; Terrorism; Demonstrations, Protests and Riots; Zionism; Minorities; Israel-Gaza War (2023- ); War Crimes, Genocide and Crimes Against Humanity; Discrimination; Palestinians; Colleges and Universities",Hamas,https://www.nytimes.com/2023/11/07/opinion/us-jewish-israel-sept-11.html,We got our wake-up call the day after the massacre. It’s time to act.,895
Germans Recoil at Push to Rename ‘Anne Frank’ Day Care,2023-11-08 05:01:33+00:00,"Frank, Anne",Germany,Anti-Semitism; Holocaust and the Nazi Era; Politics and Government; Israel-Gaza War (2023- ); Day Care Centers,,https://www.nytimes.com/2023/11/08/world/europe/germany-school-anne-frank.html,"The proposed change, reportedly at the behest of parents and employees who found her story difficult to explain to children, comes amid acute concern about rising antisemitism in Germany.",859
The Road Back From Hell,2023-11-08 06:00:11+00:00,,Israel; Gaza Strip,Kidnapping and Hostages; Israel-Gaza War (2023- ),,https://www.nytimes.com/2023/11/08/opinion/israel-hamas-cease-fire.html,"Nations that have come out against a cease-fire may think they are cheering Israel on to a righteous victory, but Israel’s current course only ensures its perpetual instability.",1288
Wednesday Briefing,2023-11-08 06:09:55+00:00,,,,,https://www.nytimes.com/2023/11/08/briefing/gaza-portugal-ukraine-women-orban.html,Calls for a cease-fire in Gaza.,1269
Why Mike Johnson’s Speakership Does Not Bode Well for America,2023-11-08 10:01:50+00:00,"Johnson, Mike (1972- )",Ukraine; Israel; Gaza Strip; Russia,United States Politics and Government; United States International Relations; Foreign Aid; Israel-Gaza War (2023- ); Russian Invasion of Ukraine (2022); Right-Wing Extremism and Alt-Right; audio-neutral-informative,Republican Party; House of Representatives; Internal Revenue Service,https://www.nytimes.com/2023/11/08/opinion/mike-johnson-house-speaker.html,"The new speaker of the House is not a leader of substance, David Firestone of the editorial board argues.",210
Behind Hamas’s Bloody Gambit to Create a ‘Permanent’ State of War,2023-11-08 10:02:19+00:00,"Deif, Muhammad; Sinwar, Yehya; Shalit, Gilad",Gaza Strip; Israel; Iran,Israel-Gaza War (2023- ); Terrorism; Palestinians; Defense and Military Forces; International Relations; Peace Process; Civilian Casualties; Refugees and Displaced Persons; Arabs; Muslims and Islam; Israeli Settlements; Jews and Judaism; Deaths (Fatalities),Hamas; Hezbollah; Palestinian Authority; Palestinian Islamic Jihad,https://www.nytimes.com/2023/11/08/world/middleeast/hamas-israel-gaza-war.html,"Hamas leaders say they waged their Oct. 7 attack on Israel because they believed the Palestinian cause was slipping away, and that only violence could revive it.",2817
"‘The Longer and Bloodier the War, the Harder it Will Be for the Democratic Coalition’",2023-11-08 10:02:39+00:00,"Biden, Joseph R Jr",Gaza Strip; Israel,Israel-Gaza War (2023- ); ARAB-AMERICANS; Polls and Public Opinion; Terrorism; Presidential Election of 2024; United States Politics and Government; Muslim Americans; Youth; Palestinians,United States Agency for International Development; State Department; Democratic Party; Hamas,https://www.nytimes.com/2023/11/08/opinion/biden-trump-israel-hamas.html,The war between Israel and Hamas could splinter the Biden electorate.,2722
How Are Students Expected to Live Like This on Campuses?,2023-11-08 10:03:24+00:00,"Chemerinsky, Erwin; DeSantis, Ron; Nossel, Suzanne",Israel,Colleges and Universities; Israel-Gaza War (2023- ); Freedom of Speech and Expression; Anti-Semitism; Jews and Judaism; Private and Sectarian Schools; School Discipline (Students),Hamas; Cornell University; PEN American Center; Texas A&M University; University of North Carolina; University of Chicago,https://www.nytimes.com/2023/11/08/opinion/israel-war-colleges.html,"As a principle of academic debate, speech should be presumptively allowed. The details of achieving that may get messy, but that goal is fundamental.",1480
The Streak Continues,2023-11-08 11:46:26+00:00,,,internal-storyline-no; Elections; Abortion,,https://www.nytimes.com/2023/11/08/briefing/election-results-democrats-abortion.html,A look at last night’s election results.,1526
Google’s Open Culture Collides With the Israel-Hamas War,2023-11-08 13:48:46+00:00,,Israel; Gaza Strip,"Workplace Environment; Israel-Gaza War (2023- ); Demonstrations, Protests and Riots; Palestinians; Jews and Judaism; Muslims and Islam; Terrorism; audio-neutral-informative; audio-negative-sad",Google Inc,https://www.nytimes.com/2023/11/08/business/israel-palestine-google-employees.html,"Google has long been a hub for employee activism, including over the company’s business with Israel. But workers looking to express support for Palestinians say they face hostility.",1447
House Censures Rashida Tlaib Due to Statements on Israel-Hamas War,2023-11-08 14:46:36+00:00,"Tlaib, Rashida",Israel,Israel-Gaza War (2023- ); Palestinian-Americans; Politics and Government,Hamas,https://www.nytimes.com/video/us/politics/100000009171441/rashida-tlaib-censure-house-gaza.html,"Representative Rashida Tlaib, Democrat of Michigan and the only Palestinian American in Congress, responded to accusations that she promoted false narratives about Israel and the Hamas attack on Oct. 7.",0
Does the Boss Need to Weigh In on the War in the Middle East?,2023-11-08 15:40:08+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Corporate Social Responsibility; Executives and Management (Theory); Workplace Environment; Jews and Judaism; Palestinians,Hamas,https://www.nytimes.com/2023/11/08/business/workplace-middle-east.html,It’s become the norm for company executives to issue notes to employees about social upheaval. But the Israel-Hamas war presents a special challenge.,1532
"Senate Democrats Challenge Biden on Israel, Seeking Assurances About Aid",2023-11-08 15:44:58+00:00,"Biden, Joseph R Jr",,Israel-Gaza War (2023- ); United States Politics and Government; International Relations,Democratic Party; Senate,https://www.nytimes.com/2023/11/08/us/politics/senate-democrats-biden-israel.html,A majority of the Democratic caucus signed a letter asking President Biden to ensure that Israel has a viable plan for defeating Hamas and will use U.S. military assistance in keeping with international law.,1119
France Links Conversation in Russian to Star of David Graffiti,2023-11-08 16:06:46+00:00,"Nunez, Laurent",France; Paris (France); Europe,Israel-Gaza War (2023- ); Anti-Semitism,Le Monde,https://www.nytimes.com/2023/11/08/world/europe/star-david-graffiti-france.html,"After more than 200 blue stars were stenciled on buildings in and around Paris, prosecutors say they are investigating whether a foreign intermediary paid a couple to spray paint them.",838
Candidates Circle Each Other on Israel Ahead of G.O.P. Debate,2023-11-08 16:55:13+00:00,"DeSantis, Ron; Haley, Nikki R; Ramaswamy, Vivek (1985- ); Trump, Donald J",Miami (Fla),Israel-Gaza War (2023- ); Presidential Election of 2024; Debates (Political); vis-video,,https://www.nytimes.com/video/us/politics/100000009162689/gop-debate-israel-war-nikki-haley-ramaswamy.html,Israel’s war in Gaza has become a major focus of the 2024 Republican presidential race. Lisa Lerer reports on how that’s likely to play out at the next debate.,0
Sunak Clashes With Police Chief Over Planned Pro-Palestinian March,2023-11-08 17:53:36+00:00,,Israel; Gaza Strip; London (England); England,"Israel-Gaza War (2023- ); Demonstrations, Protests and Riots",Hamas; Scotland Yard (Metropolitan Police Service),https://www.nytimes.com/2023/11/08/world/middleeast/rishi-sunak-palestinian-protest-london.html,A demonstration in London that will coincide with remembrance events has divided the prime minister and the country’s most senior police officer.,818
Thousands Flee Northern Gaza as Israel’s Ground Invasion Continues,2023-11-08 18:17:02+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Palestinians; Refugees and Displaced Persons; Civilian Casualties; Evacuations and Evacuees; Defense and Military Forces,,https://www.nytimes.com/video/world/middleeast/100000009171768/northern-gaza-flee.html,"Palestinians walked, drove and rode on donkey carts as they fled Gaza City and other parts of the northern Gaza Strip for the south.",0
"As Israel Pushes Deeper Into Northern Gaza, Thousands Trek South",2023-11-08 18:17:14+00:00,,Gaza Strip; Israel,War and Armed Conflicts,,https://www.nytimes.com/2023/11/08/world/middleeast/israel-gaza-evacuation-corridor-south.html,"The United Nations estimates that 15,000 people used the only route out of the northern part of the enclave on Tuesday, three times the number that passed the day before.",840
The ’23 Elections and the Abortion Effect,2023-11-08 18:29:43+00:00,"Beshear, Andrew G (1977- ); Stephens, Bret (1973- ); Biden, Joseph R Jr; Trump, Donald J; Johnson, Mike (1972- )",Ohio,"Abortion; Presidential Election of 2024; Jews and Judaism; Israel-Gaza War (2023- ); United States Politics and Government; Homosexuality and Bisexuality; Indecency, Obscenity and Profanity",Democratic Party; Republican Party,https://www.nytimes.com/2023/11/08/opinion/election-abortion.html,Readers discuss an Ohio ballot measure and Andy Beshear’s re-election as Kentucky’s governor. Also: Jews in America; conversion therapy; no swearing in class.,1149
A Gaza ‘Cease-Fire’ or a ‘Pause’? Even World Leaders Are Confused.,2023-11-08 18:42:45+00:00,"Biden, Joseph R Jr; Netanyahu, Benjamin; Trudeau, Justin",Gaza Strip; Israel,Israel-Gaza War (2023- ); Peace Process; International Relations; Civilian Casualties; Humanitarian Aid; Palestinians; United States International Relations,Hamas,https://www.nytimes.com/2023/11/08/us/politics/israel-gaza-ceasefire-pause.html,Experts say neither term is defined under international law.,1277
Israel and Hamas Nearly Struck a Deal to Free Up to 50 Hostages,2023-11-08 18:52:53+00:00,"Haniya, Ismail",,Israel-Gaza War (2023- ); Kidnapping and Hostages,Hamas,https://www.nytimes.com/2023/11/08/world/middleeast/israel-hamas-hostages.html,"Indirect talks mediated by Qatar snagged after Israel’s ground invasion of Gaza on Oct. 27. They have resumed, but hopes for a quick release have faded.",1211
Israel Raises Alarms by Suggesting ‘Indefinite’ Role in Gaza,2023-11-08 19:22:53+00:00,"ABBAS, MAHMOUD; Blinken, Antony J; Gantz, Benny; Netanyahu, Benjamin",Gaza Strip; Israel; Middle East; West Bank,Israel-Gaza War (2023- ); Palestinians; International Relations; Terrorism; Defense and Military Forces; Politics and Government; Israeli Settlements; Civilian Casualties; Human Rights and Human Rights Violations; Peace Process; United States International Relations,Hamas; Palestinian Authority,https://www.nytimes.com/2023/11/08/world/middleeast/israel-gaza-security-hamas.html,"Secretary of State Antony J. Blinken quickly pushed back, but what exactly comes next is far from clear.",1285
Thursday Briefing: What’s Next in the Israel-Hamas War,2023-11-08 21:09:30+00:00,,,,,https://www.nytimes.com/2023/11/08/briefing/israel-gaza-pandas.html,"Plus, a cook’s tour of the Tokyo food scene.",1274
Lawmakers Renew Calls to Ban TikTok After Accusations of Anti-Israel Content,2023-11-08 21:22:29+00:00,,,Politics and Government; Israel-Gaza War (2023- ); International Relations; Social Media; Law and Legislation; Mobile Applications; Surveillance of Citizens by Government,Beijing Bytedance Technology Co Ltd; TikTok (ByteDance),https://www.nytimes.com/2023/11/08/business/tiktok-accusations-anti-israel-content.html,The criticism has put the popular video app on its heels at a precarious time.,906
"Palestinians Must Govern Gaza and West Bank After War, Blinken Says",2023-11-08 21:22:51+00:00,"Blinken, Antony J",,Israel-Gaza War (2023- ); Palestinians; United States International Relations,,https://www.nytimes.com/video/world/middleeast/100000009172227/blinken-israel-gaza-west-bank.html,"Secretary of State Antony J. Blinken said Israel should not reoccupy Gaza when the war ends, but there may be a need for it to have a transitional security role.",0
White House Says It Does Not Support a Cease-Fire at This Time,2023-11-08 21:59:48+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Terrorism; United States International Relations,Hamas,https://www.nytimes.com/video/world/middleeast/100000009172518/israel-hamas-cease-fire-kirby.html,"John F. Kirby, the White House national security spokesman, said that a cease-fire would give Hamas a “propaganda win,” legitimizing its Oct. 7 attack on Israel.",0
"Tens of Thousands Flee Northern Gaza Strip, as Israel’s Invasion Advances",2023-11-08 22:00:19+00:00,"Netanyahu, Benjamin; Biden, Joseph R Jr",Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Evacuations and Evacuees; Refugees and Displaced Persons; Civilian Casualties; Kidnapping and Hostages; Terrorism; United States International Relations,Hamas,https://www.nytimes.com/2023/11/08/world/middleeast/israel-hamas-gaza-evacuation.html,"The United Nations estimated that 15,000 civilians walked out of northern Gaza on Tuesday, three times as many as the day before, while Israeli troops battled Hamas in Gaza City.",1010
Democrats Won Big in Last Night’s Elections,2023-11-08 22:53:13+00:00,,,,,https://www.nytimes.com/2023/11/08/briefing/democrats-election-night-fda-obesity-drug.html,"Also, the F.D.A. approved a new obesity drug. Here’s the latest at the end of Wednesday.",1249
U.S. Strikes Iran-Linked Facility in Syria in Round of Retaliation,2023-11-08 22:54:59+00:00,"Biden, Joseph R Jr",Iran; Iraq; Syria; Russia; Lebanon,United States International Relations; Israel-Gaza War (2023- ); Terrorism; United States Defense and Military Forces,Hamas,https://www.nytimes.com/2023/11/08/us/politics/us-iran-airstrikes.html,"Drone and rocket attacks on U.S. forces have continued in recent weeks, prompting a second round of retaliatory airstrikes in eastern Syria.",950
The White House condemns Rashida Tlaib’s embrace of the phrase ‘river to the sea.’,2023-11-08 23:10:38+00:00,"Tlaib, Rashida; Jean-Pierre, Karine",Gaza Strip; West Bank,Israel-Gaza War (2023- ); Palestinians,Hamas,https://www.nytimes.com/2023/11/08/world/middleeast/rashida-tlaib-palestine-israel.html,"The term is widely regarded as a rallying cry for the eradication of Israel, but the congresswoman says it was used as “an aspirational call” for freedom and peace.",434
Blinken Lays Out Possible Endgame in Gaza Under Palestinian Authority,2023-11-08 23:21:12+00:00,"ABBAS, MAHMOUD; Biden, Joseph R Jr; Blinken, Antony J; Netanyahu, Benjamin",Israel; Gaza Strip; West Bank,Israel-Gaza War (2023- ); Palestinians; Civilian Casualties; Defense and Military Forces; United States International Relations; Politics and Government,Palestinian Authority,https://www.nytimes.com/2023/11/08/us/politics/blinken-gaza-palestinian-authority.html,"The secretary of state said Gaza should be overseen by the Palestinian Authority, which has a tenuous hold on power in the Israeli-occupied West Bank.",1149
Meet the Champions of Nuance and Empathy We Need,2023-11-09 00:00:13+00:00,,West Bank; Gaza Strip; Israel,Israel-Gaza War (2023- ); Terrorism; Palestinians; Peace Process; Jews and Judaism; Empathy,Parents Circle -- Families Forum,https://www.nytimes.com/2023/11/08/opinion/israel-palestine-war-family-loss.html,Israelis and Palestinians who’ve lost family members to the conflict find strength in grieving together — and offer hope.,1100
"Houthi Rebels Shot Down a U.S. Drone Off Yemen’s Coast, Pentagon Says",2023-11-09 00:03:05+00:00,,Yemen; United States; Syria; Iran; Iraq; Israel,United States Defense and Military Forces; Drones (Pilotless Planes); Israel-Gaza War (2023- ),Houthis; Hamas; Defense Department,https://www.nytimes.com/2023/11/08/world/middleeast/yemen-houthi-us-drone.html,"The downing of a Reaper drone, the mainstay of the American military’s aerial surveillance fleet, was the latest escalation of violence between the U.S. and Iran-backed groups in Yemen, Iraq and Syria.",275
The Republican candidates rushed to line up behind Israel.,2023-11-09 02:17:52+00:00,,,,,https://www.nytimes.com/2023/11/08/us/politics/israel-republican-candidates-debate.html,The five candidates at the third debate rejected calls for Israel to rein in its retaliation in Gaza after Hamas’s Oct. 7 attack.,452
Candidates Accuse Student Protesters of ‘Siding With Hamas’,2023-11-09 03:13:22+00:00,,,Colleges and Universities; Israel-Gaza War (2023- ); Muslim Americans; Anti-Semitism; United States Politics and Government; Debates (Political),,https://www.nytimes.com/2023/11/08/us/politics/israel-college-campuses-hamas.html,"Asked how they would address antisemitism, Republicans promised punishments for college activists. Only Vivek Ramaswamy dissented, describing pro-Palestinian protests as a free-speech issue.",366
I Have Never Been to This Israel Before,2023-11-09 05:01:19+00:00,"Netanyahu, Benjamin; Biden, Joseph R Jr",Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Terrorism; Politics and Government; United States International Relations,Hamas,https://www.nytimes.com/2023/11/09/opinion/israel-hamas-war.html,"After traveling across Israel and the West Bank, I now understand why so much has changed.",2461
Ukraine. Israel. Can America Support Two Wars and Still Handle China?,2023-11-09 05:01:19+00:00,"Austin, Lloyd J III; Blinken, Antony J",Gaza Strip; Israel; Japan; India; Indonesia; China,Israel-Gaza War (2023- ); International Relations,,https://www.nytimes.com/2023/11/09/world/asia/gaza-israel-asia.html,"To U.S. allies in Asia, the sudden focus on Gaza risks progress on America’s long-delayed pivot to the Indo-Pacific region.",1268
Thursday Briefing,2023-11-09 05:43:24+00:00,,,,,https://www.nytimes.com/2023/11/09/briefing/jerusalem-chief-gaza-ukraine-strike.html,Here’s what you need to know.,1443
Scott Says He Will Stand ‘Shoulder to Shoulder’ With Israel,2023-11-09 05:52:05+00:00,,Israel,Israel-Gaza War (2023- ),Hamas,https://www.nytimes.com/video/us/politics/100000009173192/tim-scott-israel-hamas.html,Tim Scott said “diplomacy only“ in the Israel-Hamas war was “a weak strategy.“,0
"After Antisemitic Attacks, Colleges Debate What Kind of Speech Is Out of Bounds",2023-11-09 10:01:21+00:00,,United States,"Colleges and Universities; Demonstrations, Protests and Riots; Anti-Semitism; Israel-Gaza War (2023- ); Discrimination; Jews and Judaism; Palestinians; Terrorism; War Crimes, Genocide and Crimes Against Humanity; Zionism; Muslim Americans; Threats and Threatening Messages; audio-neutral-informative; audio-negative-sad; Pro-Palestinian Campus Protests (2023- )","Hillel, The Foundation for Jewish Campus Life; Hamas",https://www.nytimes.com/2023/11/09/us/antisemitic-speech-palestine-israel-protests.html,"Pro-Palestinian students say that they are speaking up for an oppressed people, but critics say that their rhetoric is deeply offensive.",2112
The War in Gaza Is Also Unfolding on Instagram,2023-11-09 10:01:25+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Social Media; News and News Media; Palestinians; Civilian Casualties; Defense and Military Forces; Terrorism; vis-video,Instagram Inc; Hamas,https://www.nytimes.com/2023/11/09/world/middleeast/israel-gaza-war-instagram.html,"Trapped in the enclave, Palestinians on the social media platform are documenting and sharing their harrowing experiences of life under Israeli airstrikes and a ground invasion.",2114
Holocaust Survivors in Israel Faced Fresh Horror When Hamas Attacked,2023-11-09 10:01:41+00:00,,,Holocaust and the Nazi Era; Terrorism; Israel-Gaza War (2023- ); Jews and Judaism; Kidnapping and Hostages,Hamas,https://www.nytimes.com/2023/11/09/world/middleeast/israel-holocaust-survivors-hamas.html,At least one Holocaust survivor was killed during the Oct. 7 attack. Others pressed against safe room doors to keep assailants out. One saw a video of her grandson’s abduction.,1126
A Case Study in Abortion Politics,2023-11-09 11:53:04+00:00,,,internal-storyline-no; Abortion; United States Politics and Government,,https://www.nytimes.com/2023/11/09/briefing/ohio-referendum-abortion-politics.html,Ohio was at the center of the abortion fight in this year’s election.,1746
Why Are Oil Prices Falling While War Rages in the Middle East?,2023-11-09 12:30:15+00:00,,Israel; Middle East; Saudi Arabia; Iraq,"Israel-Gaza War (2023- ); Oil (Petroleum) and Gasoline; Embargoes and Sanctions; Prices (Fares, Fees and Rates)",,https://www.nytimes.com/2023/11/09/business/energy-environment/oil-price-israel-gaza.html,"Energy markets have shrugged off the fighting between Israel and Hamas so far, focusing instead on forecasts of subdued demand.",831
Palestinian Authority Open to Gaza Role if U.S. Backs 2-State Solution,2023-11-09 12:59:57+00:00,,Gaza Strip; Israel; West Bank,Israel-Gaza War (2023- ); Palestinians; International Relations; Politics and Government,Palestinian Authority,https://www.nytimes.com/2023/11/09/world/middleeast/palestinian-authority-gaza.html,"The organization, which oversees the West Bank, says it will consider helping run Gaza after the war — if Washington pushes for the creation of a Palestinian state alongside the Israeli one.",1065
A New Chapter for a Checkered Scarf,2023-11-09 17:00:18+00:00,,,Palestinians; Israel-Gaza War (2023- ); Fashion and Apparel; Scarves; Muslim Veiling,,https://www.nytimes.com/2023/11/09/style/kaffiyeh-palestine-israel-hamas-war.html,"As demonstrations have cropped up globally in support of civilians in Gaza, some Palestinians are encouraging non-Palestinians to wear kaffiyehs as a show of solidarity.",928
