headline,publication_date,people_mentioned,places_mentioned,subjects,organizations,url,abstract,word_count
"Palestinian Americans, Dismayed by Violence, Say Historical Context Is Being Overlooked",2023-10-12 14:39:50+00:00,,Israel; Gaza Strip; United States,"Israel-Gaza War (2023- ); Palestinian-Americans; Palestinians; Terrorism; Civilian Casualties; Defense and Military Forces; United States International Relations; Demonstrations, Protests and Riots; Polls and Public Opinion; Human Rights and Human Rights Violations",Hamas,https://www.nytimes.com/2023/10/12/us/palestinians-reaction-israel-hamas.html,"After Hamas attacked Israel, some U.S. Palestinians said that American politicians and news outlets ignored underlying causes and took Israel’s side.",1707
When Everyone Becomes a War Photographer,2023-10-12 15:15:27+00:00,,Gaza Strip; Israel,"Israel-Gaza War (2023- ); Photography; War and Armed Conflicts; Social Media; Video Recordings, Downloads and Streaming; Defense and Military Forces",,https://www.nytimes.com/2023/10/12/arts/design/war-photos-israel-gaza.html,"The images streaming onto our phones from Israel and Gaza, many coming from those fighting or caught up in the war, don’t just document the story — they shape it.",1178
"In Her Debut, a Conductor Gets the Philharmonic (and Geffen Hall)",2023-10-12 15:26:03+00:00,"Trifonov, Daniil; Grazinyte-Tyla, Mirga (1986- )",,Classical Music,New York Philharmonic,https://www.nytimes.com/2023/10/12/arts/music/mirga-new-york-phil-review.html,The New York Philharmonic’s renovated hall is a proving ground for guests to balance the orchestra. Mirga Gražinytė-Tyla did so with assurance.,593
The Victims in the Israel-Hamas War,2023-10-12 15:36:23+00:00,,Israel; Gaza Strip; Egypt,"Israel-Gaza War (2023- ); Terrorism; War and Armed Conflicts; Muslims and Islam; Colleges and Universities; Education; Labor and Jobs; War Crimes, Genocide and Crimes Against Humanity; Palestinians; Civilian Casualties; Jews and Judaism",Hamas; Harvard University,https://www.nytimes.com/2023/10/12/opinion/israel-gaza-hamas-victims.html,Readers respond to a column by Nicholas Kristof and a news article. Also: A rabbi’s plea; the Mideast dispute at Harvard; the lack of a college degree.,1117
I Hope Someone Somewhere Is Being Kind to My Boy,2023-10-12 16:14:42+00:00,"Goldberg-Polin, Hersh",Israel; Gaza Strip; United States,Israel-Gaza War (2023- ); Terrorism; Kidnapping and Hostages,Hamas,https://www.nytimes.com/2023/10/12/opinion/israel-hamas-hostage.html,Witnesses say my son was taken by Hamas.,863
‘We Are Waiting’: Family of an Israeli Hostage Marks Her Birthday,2023-10-12 16:57:01+00:00,"Argamani, Noa",Gaza Strip; Israel,Israel-Gaza War (2023- ); Terrorism; Kidnapping and Hostages; Festivals,Hamas,https://www.nytimes.com/2023/10/12/world/middleeast/noa-argamani-israel-hamas-hostage.html,"For Noa Argamani’s 26th birthday, her family held a dinner with cake and two empty chairs: one for her and one for her boyfriend. Both were seen on video being kidnapped by Hamas.",453
U.S. and Qatar Deny Iran Access to $6 Billion From Prisoner Deal,2023-10-12 17:07:46+00:00,"Biden, Joseph R Jr",Iran; Qatar,"Assets, Frozen; Political Prisoners; United States International Relations; Israel-Gaza War (2023- ); Terrorism",Treasury Department; Hamas,https://www.nytimes.com/2023/10/12/world/middleeast/us-qatar-iran-prisoner-deal.html,The move comes after harsh criticism that the Biden administration had given Iran a vast sum that freed up other funds for Tehran to provide support to Hamas.,893
Here’s What Can’t Get Done While Republicans Fight Over a Speaker,2023-10-12 17:38:01+00:00,"McCarthy, Kevin (1965- ); McHenry, Patrick T",,United States Politics and Government; Russian Invasion of Ukraine (2022); Israel-Gaza War (2023- ); Federal Budget (US),House of Representatives; Republican Party,https://www.nytimes.com/2023/10/12/us/politics/speaker-house-republicans-israel-ukraine.html,The disarray among House Republicans has left a chamber of Congress hobbled at a time of international and domestic crises.,422
Columbia Closes Campus as Israel-Hamas War Protests Erupt,2023-10-12 18:15:41+00:00,,"New York City; Morningside Heights (Manhattan, NY); Israel; Gaza Strip","Pro-Palestinian Campus Protests (2023- ); Israel-Gaza War (2023- ); Demonstrations, Protests and Riots; Colleges and Universities; Assaults; Hate Crimes; Palestinians",Columbia University; Hamas,https://www.nytimes.com/2023/10/12/nyregion/columbia-university-israel-hamas-protests.html,Tensions have risen around the city as supporters of each side stage protests and police investigate possible hate crimes.,1242
"Israel, Gaza and the Laws of War",2023-10-12 18:36:16+00:00,"Netanyahu, Benjamin",Gaza Strip; Israel,"Israel-Gaza War (2023- ); Law and Legislation; Politics and Government; War and Armed Conflicts; Defense and Military Forces; Palestinians; War Crimes, Genocide and Crimes Against Humanity; Geneva Conventions",,https://www.nytimes.com/2023/10/12/world/europe/israel-gaza-and-the-laws-of-war.html,International law offers a framework for how to analyze what is happening.,1526
"As Deaths Soar in Gaza From Israeli Strikes, Egypt Offers Aid, but No Exit",2023-10-12 18:44:06+00:00,"Netanyahu, Benjamin; Sisi, Abdel Fattah el-",Israel; Gaza Strip; Egypt,Israel-Gaza War (2023- ); Palestinians; Refugees and Displaced Persons; International Relations; Polls and Public Opinion; Politics and Government; Civilian Casualties; Terrorism; News and News Media; Humanitarian Aid; United States International Relations; Deaths (Fatalities),Hamas,https://www.nytimes.com/2023/10/12/world/middleeast/gaza-egypt-israel-strikes.html,"Gazans are blocked from fleeing through Egypt, which has kept tight control of its border. An Israeli invasion of Gaza could test President Abdel Fattah el-Sisi’s approach.",1203
"For NATO, 3 Pressing Questions After This Week’s Meetings",2023-10-12 19:06:24+00:00,"Erdogan, Recep Tayyip; Stoltenberg, Jens",Baltic Sea; Israel; Sweden; Turkey,Israel-Gaza War (2023- ); Terrorism; Kurds; Pipelines; internal-storyline-no,North Atlantic Treaty Organization; Hamas,https://www.nytimes.com/2023/10/12/world/europe/nato-sweden-baltic-sea-israel-hamas.html,"Defense ministers went home without resolving the status of Sweden, determining who attacked a Baltic Sea pipeline or how to respond to Israel’s war with Hamas.",1058
"Listen: Israel-Gaza War Explained, Unpacking the Politics of Gender, Tupac Shakur’s Murder Solved?",2023-10-12 19:37:29+00:00,"Shakur, Tupac; Drake (Rapper)",Israel,Teenagers and Adolescence; Gender; Drug Cartels,Hamas,https://www.nytimes.com/2023/10/12/podcasts/listen-israel-gaza-war-explained.html,"Each week, we share the best of new audio journalism and storytelling.",518
Blinken Stresses Support for Israel While Urging Restraint on Gaza Airstrikes,2023-10-12 19:38:17+00:00,"Biden, Joseph R Jr; Blinken, Antony J; Netanyahu, Benjamin",Gaza Strip; Israel; Middle East; United States; Tel Aviv (Israel),Israel-Gaza War (2023- ); Terrorism; Civilian Casualties; War and Armed Conflicts; Kidnapping and Hostages; Jews and Judaism; United States International Relations; Palestinians,Hamas; State Department,https://www.nytimes.com/2023/10/12/world/middleeast/blinken-us-aid-israel-netanyahu.html,"During a visit to Tel Aviv, Secretary of State Antony J. Blinken promised to help defend the country “as long as America exists.”",732
What It Would Mean to Treat Hamas Like ISIS,2023-10-12 19:42:46+00:00,,Falluja (Iraq); Gaza Strip; Mosul (Iraq); Israel,"internal-sub-only-nl; Israel-Gaza War (2023- ); Civilian Casualties; Terrorism; Defense and Military Forces; War and Armed Conflicts; Law and Legislation; International Relations; War Crimes, Genocide and Crimes Against Humanity; Kidnapping and Hostages; Palestinians",AL QAEDA; Hamas; Iraqi Army; Islamic State in Iraq and Syria (ISIS),https://www.nytimes.com/2023/10/12/opinion/israel-hamas-isis-gaza.html,The rules of war are quite explicit about what has to happen.,2662
"As Israel Prepares for War in Gaza, Debate Is Over How and How Long",2023-10-12 19:55:02+00:00,"Netanyahu, Benjamin",Israel; Gaza Strip,Israel-Gaza War (2023- ); Terrorism; Palestinians; Civilian Casualties; International Relations; Defense and Military Forces; Politics and Government; Refugees and Displaced Persons; Kidnapping and Hostages,Hamas; Palestinian Authority,https://www.nytimes.com/2023/10/12/world/europe/israel-gaza-ground-invasion.html,"The country’s new unity government agrees that Hamas must be destroyed so it can never attack Israel again, but there is little appetite for a reoccupation.",1769
E.U. Probes Elon Musk’s X Platform Over Violent Israel-Hamas War Content,2023-10-12 19:56:00+00:00,"Musk, Elon",Europe; Israel; United States,Social Media; Israel-Gaza War (2023- ); Regulation and Deregulation of Industry; Freedom of Speech and Expression; War and Armed Conflicts,Twitter; European Union; European Commission,https://www.nytimes.com/2023/10/12/world/middleeast/x-twitter-elon-musk-eu-israel-hamas.html,"Regulators are examining whether X violated a new European law that requires large social media companies to stop the spread of illegal content, disinformation and other harmful material.",359
"As Warnings of Crisis in Gaza Mount, Palestinians Struggle to Find Room for the Dead",2023-10-12 20:19:34+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Civilian Casualties; Palestinians,Hamas; Al Shifa Hospital (Gaza Strip),https://www.nytimes.com/2023/10/12/world/middleeast/israel-gaza-war.html,"Israel’s latest strikes on Gaza have drawn warnings from aid workers and residents of a humanitarian catastrophe. “We are facing a huge disaster,” said one U.N. official.",1133
Thousands Speak Out: ‘We as Students Are Sickened by the Actions of Hamas’,2023-10-12 20:23:27+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Colleges and Universities; Terrorism; Civilian Casualties; Jews and Judaism,Hamas,https://www.nytimes.com/2023/10/12/opinion/letters/students-israel-hamas.html,College students sign a letter condemning the silence of many university administrations.,239
Friday Briefing: The U.N. Warns of Disaster in Gaza,2023-10-12 20:50:41+00:00,"ABE, SHINZO","Far East, South and Southeast Asia and Pacific Areas; Israel; Gaza Strip; New Zealand; Japan",,Hamas; Unification Church,https://www.nytimes.com/2023/10/12/briefing/israel-hamas-war-new-zealand-election-japan-church.html,Plus a new comic book universe.,1140
Israel Prepares for a Potential Invasion of Gaza,2023-10-12 21:47:29+00:00,,,,,https://www.nytimes.com/2023/10/12/briefing/israel-hamas-war-consumer-prices.html,"Also, House Republicans struggle to choose a leader. Here’s the latest at the end of Thursday.",1288
"Even With Flames Abroad, Biden Keeps One Eye on the Home Front",2023-10-12 21:51:18+00:00,"Biden, Joseph R Jr; Bush, George",,United States Politics and Government; Israel-Gaza War (2023- ); United States Economy,,https://www.nytimes.com/2023/10/12/us/politics/biden-israel-economy.html,"The president continued to hold events on economic issues while managing the conflict between Israel and Hamas, hoping to appeal to Americans focused on pocketbook concerns.",1287
Terminal 4 at J.F.K.: Center of a Wave of Support for Israel,2023-10-12 21:55:56+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); AIRLINES AND AIRPLANES; Jews and Judaism; Defense and Military Forces; Airports,"El Al Israel Airlines; Hamas; Kennedy International Airport (Queens, NY)",https://www.nytimes.com/2023/10/12/nyregion/el-al-jfk-israel.html,"As soldiers, reservists and volunteers head to Israel, supporters gathered near the El Al counter at Kennedy Airport to give them supplies and cheers.",980
From Israel to Ukraine: How Much Support Can the U.S. Sustain?,2023-10-12 22:00:11+00:00,,Israel; Gaza Strip; Russia,Palestinians; Israel-Gaza War (2023- ); War and Armed Conflicts,Hamas,https://www.nytimes.com/2023/10/12/opinion/israel-gaza-hamas-united-states-support.html,How America should be thinking about its role in this “wildly dangerous and unpredictable time.”,235
Israeli Billboards Thanking the U.S. Have a New Face on Them: Biden’s,2023-10-12 22:39:24+00:00,"Biden, Joseph R Jr; Blinken, Antony J; Netanyahu, Benjamin; Trump, Donald J",Israel,United States Politics and Government; International Relations; Israel-Gaza War (2023- ); Presidential Election of 2024; Jews and Judaism; Palestinians,,https://www.nytimes.com/2023/10/12/us/politics/biden-israel-palestine-trump.html,"After Donald J. Trump bound himself tightly to the Israeli right, and President Biden approached the divided nation gingerly, a warm presidential embrace has eased years of tension.",1427
Gaza Hospital Inundated With Wounded Patients,2023-10-12 22:59:40+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Civilian Casualties; Hospitals; Palestinians,Al Shifa Hospital (Gaza Strip),https://www.nytimes.com/video/world/middleeast/100000009130450/gaza-hospitals-injured-israel-wounded.html,"Al-Shifa Hospital, the Gaza Strip’s largest medical complex, has been overwhelmed with wounded patients since Israel launched airstrikes in Gaza in retaliation to Hamas’s attack.",0
The Missed Chance for Peace,2023-10-12 23:00:09+00:00,"Barak, Ehud; ARAFAT, YASIR; Clinton, Bill",Israel; Gaza Strip,Israel-Gaza War (2023- ); Peace Process; Palestinians,,https://www.nytimes.com/2023/10/12/opinion/israel-palestinians-gaza-peace.html,It’s hard not to wonder whether today’s suffering could have been avoided if in 2000 Palestinians had taken the offer of a path toward statehood.,1101
Humanitarian Crisis in Gaza Worsens as Israel Prepares a Possible Invasion,2023-10-13 00:00:16+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Palestinians; Terrorism; International Relations; Deaths (Fatalities); Civilian Casualties; Defense and Military Forces; Politics and Government; Border Barriers; United States International Relations; Kidnapping and Hostages; Humanitarian Aid,Hamas,https://www.nytimes.com/2023/10/12/world/middleeast/israel-gaza-hamas-crisis.html,"As Israel retaliates for the Hamas assault last weekend and plans a potential ground attack, its airstrikes have left Gazans without power, water and medical care.",1488
"DeSantis, Voicing Support for Israel, Is Asked: What About Palestine?",2023-10-13 00:18:19+00:00,"DeSantis, Ron",,Palestinians; Israel-Gaza War (2023- ); Civilian Casualties; Presidential Election of 2024; War and Armed Conflicts,,https://www.nytimes.com/2023/10/12/us/politics/desantis-israel-gaza.html,"On the campaign trail in New Hampshire, a prospective voter asked the Florida governor, who has issued statements of staunch support for Israel, about civilian casualties in Gaza.",625
Trump’s Remarks on Hezbollah and Netanyahu Prompt Bipartisan Outcry,2023-10-13 00:41:58+00:00,"Trump, Donald J; DeSantis, Ron; Biden, Joseph R Jr; Pence, Mike; Pritzker, J B; Netanyahu, Benjamin; Burgum, Douglas; Hutchinson, Asa; Kim Jong-un; Putin, Vladimir V",Iran; Israel; Middle East,International Relations; Presidential Election of 2024; Israel-Gaza War (2023- ); Drones (Pilotless Planes); Defense and Military Forces; Jews and Judaism; United States Politics and Government; Intelligence and Intelligence Tests (IQ); Civilian Casualties; Presidential Election of 2020; Russian Invasion of Ukraine (2022); Peace Process; War and Armed Conflicts; Palestinians,Hezbollah; Hamas; Republican Party; Democratic Party,https://www.nytimes.com/2023/10/12/us/politics/trump-hezbollah-israel-palestine.html,Republican rivals and the White House were among those to roundly condemn the former president for his characterization of the Lebanese militant group.,1087
"No Immediate Threat to U.S. Security Amid Hamas Call for Protests, Officials Say",2023-10-13 00:49:26+00:00,"Wray, Christopher A; Mayorkas, Alejandro",,Israel-Gaza War (2023- ); War and Armed Conflicts,Federal Bureau of Investigation; Homeland Security Department,https://www.nytimes.com/2023/10/12/world/middleeast/hamas-israel-protests-national-security.html,Top American counterterrorism officials on Thursday said there was no credible or specific intelligence pointing to a current threat to the United States related to the Hamas terrorist attacks on Israel or the ensuing war.,504
Friday Briefing,2023-10-13 04:00:27+00:00,"Chicago, Judy",France; Gaza Strip; Israel,Israel-Gaza War (2023- ),,https://www.nytimes.com/2023/10/13/briefing/israel-gaza-synod-ukraine.html,Israel calls on people in north Gaza to evacuate.,1149
Here is the latest on the war.,2023-10-13 05:29:17+00:00,,,,,https://www.nytimes.com/2023/10/13/world/middleeast/here-is-the-latest-on-the-war.html,"Frightened Palestinians, heeding Israel’s warnings to abandon their homes in northern Gaza, raced on Friday to flee to the south of the blockaded coastal strip, as aid groups warned that the evacuation of more than a million civilians would have “devastating consequences.”",491
‘United Because of This Disaster’: Israelis Rush to Volunteer After Hamas Attacks,2023-10-13 07:00:22+00:00,"Netanyahu, Benjamin",Gaza Strip; Israel,Israel-Gaza War (2023- ); Terrorism; Volunteers and Community Service; Politics and Government; Defense and Military Forces; Civilian Casualties; Kidnapping and Hostages; Palestinians; Philanthropy,Hamas,https://www.nytimes.com/2023/10/13/world/middleeast/israel-volunteer-unity.html,"A long-divided country is pulling together in a show of solidarity, donating everything from breast milk to high-tech help.",1019
The Pathways to Peace Are Getting Darker,2023-10-13 09:03:41+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Palestinians; Terrorism; Territorial Disputes,Hamas,https://www.nytimes.com/2023/10/13/opinion/israel-gaza-war-peace.html,I fear the world’s commitment to peace is fading.,1150
"Social Media in Wartime, Betting on the Future and A.I. Passes the Smell Test",2023-10-13 09:03:41+00:00,"Musk, Elon",Israel; Gaza Strip,Social Media; Israel-Gaza War (2023- ); Rumors and Misinformation; Artificial Intelligence; Smell (Olfaction),Threads (Mobile App); Twitter,https://www.nytimes.com/2023/10/13/podcasts/hard-fork-israel-x-threads.html,The Israel-Hamas war highlights X’s moderation failures. What should be social media’s role in global conflict?,176
"The New York Times News Quiz, Oct. 13, 2023",2023-10-13 09:03:43+00:00,,,Content Type: Quiz,,https://www.nytimes.com/interactive/2023/10/13/briefing/news-quiz-israel-hamas-speaker-eclipse.html,Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,0
I’m Going to War for Israel. Palestinians Are Not My Enemy.,2023-10-13 09:34:36+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Terrorism; Politics and Government,Hamas,https://www.nytimes.com/2023/10/13/opinion/israel-military-war.html,"This war could have been avoided, and no one did enough to prevent it.",902
"Airstrikes Intensify in Gaza, and More",2023-10-13 09:45:07+00:00,,Gaza Strip; Israel; Montana,Israel-Gaza War (2023- ); Social Media; Censorship; Elections,Republican Party; TikTok (ByteDance),https://www.nytimes.com/2023/10/13/us/headlines-nyt-audio-app.html,"Plus, Scalise withdraws as House speaker candidate and a look at Montana’s TikTok ban.",191
Hamas Attack on Israel Brings New Scrutiny of Group’s Ties to Iran,2023-10-13 09:48:39+00:00,,Israel; Syria; Iran; Gaza Strip; West Bank,Israel-Gaza War (2023- ); Terrorism; War and Armed Conflicts; Palestinians,Al Aqsa Mosque (Jerusalem); Hamas; Hezbollah; Islamic Revolutionary Guards Corps; Quds Force,https://www.nytimes.com/2023/10/13/world/middleeast/hamas-iran-israel-attack.html,"Officials from Iran and Hezbollah helped plan the attack, people familiar with the operation said, but the U.S. and its allies have not found evidence directly linking Tehran.",1613
A Looming Invasion in Gaza,2023-10-13 10:58:04+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ),,https://www.nytimes.com/2023/10/13/briefing/israel-gaza-evacuations-invasion.html,The war has the potential to become another case study in the strategic difficulties of urban warfare.,1734
Microsoft Beats the Antitrust Odds on Its Activision Deal,2023-10-13 11:41:28+00:00,"Khan, Lina",,"Mergers, Acquisitions and Divestitures; Computer and Video Games",Activision Blizzard Inc; Competition and Markets Authority (Great Britain); Microsoft Corp; Federal Trade Commission; ADOBE SYSTEMS INC; Cisco Systems Inc; Figma Inc; Splunk Inc; Ubisoft Entertainment,https://www.nytimes.com/2023/10/13/business/dealbook/microsoft-activision-antitrust.html,"Approval from British regulators for the $69 billion takeover was the last hurdle left for the tech giant, which saw off serious challenges to the transaction.",1822
Thousands Flee Northern Gaza as Israeli Evacuation Order Stirs Panic,2023-10-13 11:59:02+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Evacuations and Evacuees; Refugees and Displaced Persons; Terrorism; Civilian Casualties,Hamas,https://www.nytimes.com/2023/10/13/world/middleeast/gaza-strip-evacuation-israel-hamas-war.html,Some residents fear a start of another permanent displacement. Gaza authorities said at least 70 people were killed when Israeli airstrikes hit some vehicles heading south.,1415
"Trapped in Gaza, Palestinian Americans Say They Feel Abandoned",2023-10-13 13:01:28+00:00,,Gaza Strip; Israel; United States,"Israel-Gaza War (2023- ); Palestinians; Civilian Casualties; Diplomatic Service, Embassies and Consulates; United States International Relations; Palestinian-Americans",,https://www.nytimes.com/2023/10/13/nyregion/palestinian-americans-gaza-israel-war.html,"As bombs fall and phone batteries run low, Palestinian American families caught in the Israel-Hamas war wonder whether the U.S. government will help them escape.",1474
Dimon Warns of ‘Most Dangerous Time’ as Banks Report Big Profits,2023-10-13 13:14:30+00:00,"Dimon, James; Scharf, Charles W",,Banking and Financial Institutions; Company Reports; Israel-Gaza War (2023- ); Inflation (Economics),JPMorgan Chase & Company; Wells Fargo & Company,https://www.nytimes.com/2023/10/13/business/jpmorgan-citigroup-wells-fargo-profits.html,"JPMorgan Chase, Wells Fargo and Citigroup said that consumers continued to borrow and spend, but their chiefs warned that geopolitical risks were intensifying.",491
Arab Citizens of Israel Were Not Spared in the Hamas-Led Massacres,2023-10-13 13:48:32+00:00,,Gaza Strip; Sderot (Israel); Israel,Terrorism; Palestinians; Israel-Gaza War (2023- ),Hamas,https://www.nytimes.com/2023/10/13/world/middleeast/arab-israeli-hamas-attacks.html,About two million of Israel’s citizens are Arab. Many identify as Palestinian or share close family ties with those in the West Bank and Gaza.,416
"For Jewish New Yorkers, Shared Grief Puts Divisions on Hold",2023-10-13 13:59:15+00:00,,New York City,Jews and Judaism; Israel-Gaza War (2023- ); Zionism; Colleges and Universities; United States International Relations; audio-neutral-informative; audio-negative-tragedy,,https://www.nytimes.com/2023/10/13/nyregion/jewish-progressive-nyc-israel-attack.html,"Usually lively and often fractious, political conversations are set aside among the large community of Jews in the city.",1270
U.S. Cities Bolster Security After Hamas Calls for Day of Protest,2023-10-13 16:07:25+00:00,,United States; Israel; Gaza Strip; Los Angeles (Calif); New York City,"Demonstrations, Protests and Riots; Muslims and Islam; Jews and Judaism; Israel-Gaza War (2023- ); Palestinians; Police",Hamas,https://www.nytimes.com/2023/10/13/world/middleeast/us-israel-hamas-protests-security.html,"Officials increased patrols around religious institutions and public spaces across the country, as tensions in Jewish and Muslim communities mounted.",719
Protests Erupt Across the Middle East Over Israel’s Siege of Gaza,2023-10-13 16:15:44+00:00,,Baghdad (Iraq); Beirut (Lebanon); Gaza Strip; Iraq; Saudi Arabia,"Demonstrations, Protests and Riots; Israel-Gaza War (2023- ); Palestinians; Anger (Emotion); War and Armed Conflicts; United States International Relations",,https://www.nytimes.com/2023/10/13/world/middleeast/gaza-israel-protests-mideast.html,"Friday is a day of prayer in the Middle East, and this Friday was also a day of protest in support of the Palestinian people.",770
"Fact or Fiction? In This War, It Is Hard to Tell.",2023-10-13 16:19:16+00:00,,,Israel-Gaza War (2023- ); Social Media; Terrorism; Rumors and Misinformation; News and News Media; Computers and the Internet,,https://www.nytimes.com/2023/10/13/business/israel-hamas-misinformation-social-media-x.html,Social media is full of false and misleading posts. The rise in A.I. is making it worse. And the trust in traditional news sources has declined.,1191
Award Ceremony for Palestinian Author at Frankfurt Book Fair Is Canceled,2023-10-13 16:23:04+00:00,"Shibli, Adania",Israel,Books and Literature; Israel-Gaza War (2023- ); Book Trade and Publishing; Frankfurt Book Fair; Palestinians,,https://www.nytimes.com/2023/10/13/books/frankfurt-book-fair-cancels-award-adania-shibli.html,The prize’s organizers cited the Israel-Hamas war as the reason for stepping back from an event honoring a novel about the 1949 murder of a Palestinian girl by Israeli soldiers.,452
C.I.A. Reports Contained General Warnings of Potential Gaza Flare-up,2023-10-13 16:24:29+00:00,"Burns, William J",Israel; Gaza Strip,Terrorism; Espionage and Intelligence Services; Palestinians; Israel-Gaza War (2023- ); Defense and Military Forces; United States Politics and Government; United States International Relations,Central Intelligence Agency; Hamas,https://www.nytimes.com/2023/10/13/us/politics/cia-reports-gaza-hamas-israel.html,"Reports issued days before the Hamas attack did not foresee such a deadly strike, but did say rocket attacks were possible.",739
Israel-Hamas War Threatens Wider Unrest and Crushes Hopes for Calmer Mideast,2023-10-13 17:03:23+00:00,"Biden, Joseph R Jr",Israel; Gaza Strip; Middle East; Egypt; Iran; Iraq; Jordan; Lebanon; Saudi Arabia; United Arab Emirates; Yemen,"Israel-Gaza War (2023- ); Palestinians; Terrorism; International Relations; Defense and Military Forces; United States International Relations; Demonstrations, Protests and Riots; Muslims and Islam; Jews and Judaism",Hamas; Hezbollah; Houthis; Kataib Hezbollah,https://www.nytimes.com/2023/10/13/world/middleeast/israel-hamas-war-mideast.html,"The conflict is inflaming tensions across the region, where many of the problems that fueled uprisings and conflicts a decade ago remain unresolved.",1465
A Gaza Father’s Worries About His Children,2023-10-13 17:07:17+00:00,"Salle, David",Israel; Gaza Strip; Ukraine,"Israel-Gaza War (2023- ); Terrorism; War Crimes, Genocide and Crimes Against Humanity; War and Armed Conflicts; Civilian Casualties; Palestinians; Elections, House of Representatives; United States Politics and Government; Immigration and Emigration; Labor and Jobs; Artificial Intelligence; Art",Hamas; House of Representatives; Republican Party,https://www.nytimes.com/2023/10/13/opinion/israel-hamas-gaza-children.html,Responses to an essay about the suffering of Gaza’s children. Also: The House speaker race; Republicans and Ukraine; work permits for immigrants; A.I. art.,889
The War Comes to Stanford,2023-10-13 17:25:17+00:00,,Israel; Gaza Strip,"Colleges and Universities; Demonstrations, Protests and Riots; Israel-Gaza War (2023- ); Palestinians; Terrorism; Jews and Judaism; Discrimination; Anti-Semitism; Pro-Palestinian Campus Protests (2023- )",Stanford University,https://www.nytimes.com/2023/10/13/opinion/stanford-israel-hamas-gaza.html,You don’t have to take a side to recognize terrorism.,1301
When ‘Decolonization’ Isn’t Just Academic Rhetoric,2023-10-13 17:30:21+00:00,"Trump, Donald J",,internal-sub-only-nl; Terrorism; Israel-Gaza War (2023- ); Palestinians,Hamas; Baader-Meinhof Gang; Harvard University,https://www.nytimes.com/2023/10/13/opinion/hamas-israel-land-acknowledgements.html,Apologias for Hamas-style violence are part of an old tradition on the left.,1647
‘Start-Up Nation’ Is Tested as Israel’s Reservists Leave Their Desks,2023-10-13 17:41:26+00:00,,Israel,Israel-Gaza War (2023- ); Start-ups; Small Business; Labor and Jobs; Venture Capital,,https://www.nytimes.com/2023/10/13/business/dealbook/israel-reservists-start-ups.html,"The tech industry in Israel, including many small firms, is trying to adjust as a big military mobilization cuts their work force.",835
"Academy Museum Postpones Gala, Citing the War in Israel",2023-10-13 18:11:40+00:00,"Streep, Meryl",,Museums; Israel-Gaza War (2023- ); Parties (Social); Movies,Academy Museum of Motion Pictures,https://www.nytimes.com/2023/10/13/movies/academy-museum-gala-israel.html,"The star-studded Hollywood fund-raiser, which had already been complicated by the actors’ strike, was to have honored Meryl Streep and others on Saturday.",286
"For Two Women, a Joyous Homecoming in Israel Gone Horribly Awry",2023-10-13 18:15:31+00:00,,Israel; Gaza Strip; Evanston (Ill),Israel-Gaza War (2023- ); Jews and Judaism; Kidnapping and Hostages; Terrorism; United States International Relations,Hamas,https://www.nytimes.com/2023/10/13/us/hostages-israel-chicago-mother-daughter.html,"Judith and Natalie Raanan, mother and daughter, are among the Americans caught up in the chaos and horror of the Hamas assault and its aftermath.",973
Protests Against Israel’s Gaza Siege Erupt Across Middle East,2023-10-13 18:52:38+00:00,,Middle East; Israel; Gaza Strip,"Demonstrations, Protests and Riots; Israel-Gaza War (2023- ); Palestinians; Defense and Military Forces; Civilian Casualties; Terrorism",Hamas,https://www.nytimes.com/video/world/middleeast/100000009131990/middle-east-protests-gaza-israel.html,"Demonstrators across the region as well as in Afghanistan took to the streets, joined in prayer and burned Israeli flags in protest of Israel’s bombardment of Gaza.",0
A Reuters cameraman is killed and six other journalists are injured near Lebanon’s southern border.,2023-10-13 19:28:56+00:00,,Lebanon,Israel-Gaza War (2023- ); War and Armed Conflicts; vis-video,Thomson Reuters Corporation; Reuters UK; Committee to Protect Journalists,https://www.nytimes.com/2023/10/13/world/middleeast/lebanon-israel-reuters-issam-abdullah-killed.html,"Two journalists with Reuters, two with Al Jazeera and two with Agence France-Presse were also injured, their employers said.",483
