headline,publication_date,people_mentioned,places_mentioned,subjects,organizations,url,abstract,word_count
Palestinians React After Israel Orders Evacuations in Rafah,2024-05-06 15:50:41+00:00,,Rafah (Gaza Strip); Israel; Gaza Strip,Evacuations and Evacuees; Israel-Gaza War (2023- ); Refugees and Displaced Persons; Defense and Military Forces,,https://www.nytimes.com/video/world/middleeast/100000009449823/rafah-evacuations-gaza.html,"The Israeli military began warning more than 100,000 people in eastern Rafah to evacuate, signaling that it was moving closer to invading the southernmost Gazan city.",0
Police Raid U.C. San Diego Encampment and Arrest 64 Protesters,2024-05-06 17:02:42+00:00,,California,"Palestinians; Colleges and Universities; Israel-Gaza War (2023- ); Demonstrations, Protests and Riots; Pro-Palestinian Campus Protests (2023- )",Students for Justice in Palestine,https://www.nytimes.com/2024/05/06/us/ucsd-campus-protests-arrests.html,Videos from the scene showed police officers wearing helmets and carrying batons as they handcuffed protesters and led them away from the tents.,324
The New York Times and The Washington Post Win 3 Pulitzers Each,2024-05-06 19:41:47+00:00,,,News and News Media; Pulitzer Prizes; Israel-Gaza War (2023- ); Child Labor; Firearms,ProPublica; New York Times; Washington Post; Supreme Court (US),https://www.nytimes.com/2024/05/06/business/media/pulitzer-prizes.html,The prize for public service went to ProPublica for coverage of the Supreme Court. The Pulitzer board also issued a special citation for journalists covering the Middle East.,1102
"Israel Orders Partial Evacuation of Rafah, Fueling Fears of New Offensive",2024-05-06 20:55:16+00:00,"Netanyahu, Benjamin",Rafah (Gaza Strip); Gaza Strip,Israel-Gaza War (2023- ); Peace Process; Evacuations and Evacuees; Civilian Casualties; Refugees and Displaced Persons; Kidnapping and Hostages; Humanitarian Aid; Palestinians,Hamas; International Federation of Red Cross and Red Crescent Societies; International Rescue Committee,https://www.nytimes.com/2024/05/06/world/middleeast/israel-rafah-hamas-ceasefire.html,"Hamas says it has agreed to a cease-fire plan that Israel said did not meet its demands, the latest in a long series of negotiating stumbles.",1496
"Gaza Isn’t Root of Biden’s Struggles With Young Voters, Polls Show",2024-05-06 20:56:59+00:00,"Biden, Joseph R Jr",,Polls and Public Opinion; Youth; Pro-Palestinian Campus Protests (2023- ); Israel-Gaza War (2023- ); Presidential Election of 2024; United States Politics and Government,,https://www.nytimes.com/2024/05/06/us/politics/biden-trump-gaza-college-protests.html,Young voters are far more likely than other Americans to support Palestinians. But few cite the conflict as a top source of discontent with the president.,1093
Israel Said Hamas’s Cease-Fire Proposal Fell Short,2024-05-06 21:55:28+00:00,,,,,https://www.nytimes.com/2024/05/06/briefing/israel-hamas-war-rafah-met-gala.html,"Also, intense tornadoes are expected in Oklahoma and Kansas. Here’s the latest at the end of Monday.",1177
"Trump, Who Has Celebrated Violent Protests, Cheers Campus Crackdowns",2024-05-06 22:36:07+00:00,"Trump, Donald J",,"Pro-Palestinian Campus Protests (2023- ); United States Politics and Government; Storming of the US Capitol (Jan, 2021)",,https://www.nytimes.com/2024/05/06/us/politics/trump-college-protests-jan-6.html,The former president’s calls for order in college unrest contrast with how he talks about Jan. 6.,1290
Police Make Arrests While Trying to Contain Protests,2024-05-06 23:49:23+00:00,"Wintour, Anna",,"Met Gala; Couture (Fashion); Israel-Gaza War (2023- ); Palestinians; Demonstrations, Protests and Riots",Vogue,https://www.nytimes.com/2024/05/06/fashion/protests-met-gala-arrests.html,"As expected, protesters gathered near the Met Gala to protest the war in Gaza, creating an atmosphere far different from the one inside the event.",752
Timeline of Recent Twists and Turns in Gaza Cease-fire Talks,2024-05-06 23:59:00+00:00,,Gaza Strip; Cairo (Egypt); Rafah (Gaza Strip),Israel-Gaza War (2023- ); Refugees and Displaced Persons,Hamas,https://www.nytimes.com/2024/05/06/world/middleeast/gaza-cease-fire-talks-timeline.html,Hopes for an agreement to halt the fighting and free hostages have risen and fallen repeatedly in recent days.,449
Officials Describe Pact Hamas Has Embraced as U.S.-Israel Proposal With Small Changes,2024-05-07 01:13:04+00:00,"Burns, William J",Gaza Strip; Israel,Israel-Gaza War (2023- ); United States International Relations; Kidnapping and Hostages; Prisons and Prisoners,Hamas; Central Intelligence Agency,https://www.nytimes.com/2024/05/06/world/middleeast/burns-cease-fire-hamas.html,"The C.I.A. director, William J. Burns, was consulted on the changes, the officials say. The proposal uses the term “sustainable calm,” wording that Israel had earlier agreed earlier to, but whose definition may be a point of friction.",663
Senators Need to Stop the Antisemitism Awareness Act,2024-05-07 01:24:48+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Pro-Palestinian Campus Protests (2023- ); Anti-Semitism; Law and Legislation; United States Politics and Government; Colleges and Universities; Freedom of Speech and Expression,Senate,https://www.nytimes.com/2024/05/06/opinion/antisemitism-act-free-speech.html,The panic over pro-Palestinian protesters fuels illiberal legislation.,1202
Inside the White House Scramble to Broker a Deal in Gaza,2024-05-07 01:36:27+00:00,"Biden, Joseph R Jr; Netanyahu, Benjamin; Sinwar, Yehya",Gaza Strip; Israel,Israel-Gaza War (2023- ); United States International Relations; Palestinians; Peace Process,Hamas,https://www.nytimes.com/2024/05/06/us/politics/biden-cease-fire-gaza.html,The flurry of actions underscores how fluid the situation in the region is as President Biden and his team try to ultimately end the war that has devastated Gaza.,1512
Protesters Occupy Building at Rhode Island School of Design,2024-05-07 03:57:30+00:00,,Providence (RI); Rhode Island,"Demonstrations, Protests and Riots; Pro-Palestinian Campus Protests (2023- ); Colleges and Universities",Rhode Island School of Design,https://www.nytimes.com/2024/05/06/us/risd-protests-occupy-building.html,The takeover escalated protests that began outside the building last week. It’s one of the few schools where students have occupied a building.,366
Hamas’s Offer to Hand Over 33 Hostages Includes Some Who Are Dead,2024-05-07 04:12:05+00:00,"Netanyahu, Benjamin",Israel; Gaza Strip,Israel-Gaza War (2023- ); United States International Relations; Kidnapping and Hostages; United States Politics and Government; Peace Process,Hamas,https://www.nytimes.com/2024/05/07/us/politics/israel-hamas-hostages-dead.html,It was not clear whether Hamas revealed in the cease-fire negotiations with Israel how many of the 33 who would be freed in the first phase of the proposed deal are still alive and how many are dead.,339
House Republicans’ Next Target: Reports of Antisemitism in K-12 Schools,2024-05-07 09:01:29+00:00,"Banks, David C (1962- )",Berkeley (Calif); Montgomery County (Md); New York City,Anti-Semitism; Israel-Gaza War (2023- ); Education (K-12); Freedom of Speech and Expression; United States Politics and Government,House Committee on Education and Labor; Republican Party; Education Department (US),https://www.nytimes.com/2024/05/07/us/house-gop-antisemitism-education.html,"After helping topple two college presidents, Congress will grill school district leaders from New York City; Berkeley, Calif.; and Montgomery County in Maryland.",1214
"In Berkeley Public Schools, a War Gives Rise to Unusual Tensions",2024-05-07 09:03:44+00:00,,Berkeley (Calif),"Education (K-12); Demonstrations, Protests and Riots; Israel-Gaza War (2023- ); Jews and Judaism; Palestinians; Anti-Semitism; Pro-Palestinian Campus Protests (2023- ); School Boards; Teachers and School Employees",,https://www.nytimes.com/2024/05/07/us/berkeley-schools-israel-hamas-war.html,Accusations of antisemitism in K-12 schools have fractured a city long known for its progressive ideals and inclusiveness.,1380
Watching the Protests From Israel,2024-05-07 09:03:47+00:00,"Netanyahu, Benjamin",Israel,audio-neutral-informative; Israel-Gaza War (2023- ); Pro-Palestinian Campus Protests (2023- ); internal-truncator,,https://www.nytimes.com/2024/05/07/opinion/ezra-klein-podcast-ari-shavit.html,The Israeli writer Ari Shavit discusses the tensions between the demands of campus activists and how Israelis see the war.,341
Biden Condemns a ‘Ferocious Surge’ of Antisemitism in the United States,2024-05-07 09:03:56+00:00,"Biden, Joseph R Jr",Gaza Strip; Israel,Pro-Palestinian Campus Protests (2023- ); United States Politics and Government; Anti-Semitism; Israel-Gaza War (2023- ); Defense and Military Forces; Terrorism,United States Holocaust Memorial Museum; Hamas,https://www.nytimes.com/2024/05/07/us/politics/biden-antisemitism-holocaust-speech.html,President Biden’s speech at a Holocaust remembrance ceremony came during weeks of protests on U.S. college campuses against Israel’s war in Gaza.,832
Israel Shutters One of Its Few Links to the Arab World,2024-05-07 09:03:57+00:00,"Netanyahu, Benjamin",Israel; Gaza Strip,Israel-Gaza War (2023- ); News and News Media; Censorship,AL JAZEERA; Hamas,https://www.nytimes.com/2024/05/07/opinion/israel-shutters-al-jazeera.html,Al Jazeera did important reporting in Gaza and could have helped communicate terms of a cease-fire.,391
Israel’s Closures of 2 Gaza Border Crossings Prompt Alarm Over Humanitarian Aid,2024-05-07 10:46:58+00:00,,Gaza Strip; Rafah (Gaza Strip),Humanitarian Aid; Israel-Gaza War (2023- ),,https://www.nytimes.com/2024/05/07/world/middleeast/rafah-gaza-border-aid.html,International agencies and officials said Israel’s moves could exacerbate an already dire humanitarian crisis in Gaza.,574
"Two Dozen Bodies Brought to Rafah Hospital, Doctor Says",2024-05-07 13:48:05+00:00,,Rafah (Gaza Strip),Israel-Gaza War (2023- ); War and Armed Conflicts; Civilian Casualties; Hospitals,,https://www.nytimes.com/2024/05/07/world/middleeast/rafah-gaza-hospital-bodies.html,The head of Kuwait Hospital in Rafah said the situation at the facility amid the Israeli military incursion was “catastrophic in every sense of the word.”,400
"In Europe, Police Arrest Protesters and Clear Encampments at Universities",2024-05-07 15:02:58+00:00,,,Pro-Palestinian Campus Protests (2023- ); Israel-Gaza War (2023- ),Free University; Institut d'Etudes Politiques de Paris; Oxford University; University of Amsterdam,https://www.nytimes.com/2024/05/07/us/europe-universities-protesters-encampments.html,"Many European students’ demands parallel those of U.S. students, including for universities to disclose their investment streams and divest from those supporting Israel in the war in Gaza.",340
The U.S. Must Keep the Rafah Invasion From Turning Into a Starvation Crisis,2024-05-07 16:21:44+00:00,,,Israel-Gaza War (2023- ); United States International Relations; Palestinians; Foreign Aid; Humanitarian Aid,,https://www.nytimes.com/2024/05/07/opinion/rafah-border-aid-starvation.html,Israel’s latest move aggravates a desperate situation.,385
Wearing Masks During the Gaza Protests,2024-05-07 16:23:28+00:00,"Trump, Donald J; Biden, Joseph R Jr; Cousteau, Jacques-Yves",,"Pro-Palestinian Campus Protests (2023- ); Israel-Gaza War (2023- ); Colleges and Universities; Masks; United States Politics and Government; Campaign Finance; Oceans and Seas; Demonstrations, Protests and Riots; Water Pollution; Presidential Election of 2024",House of Representatives,https://www.nytimes.com/2024/05/07/opinion/gaza-protests-masks.html,Readers criticize protesters who try to maintain their anonymity. Also: Money and politics; protecting oceans; possible exiles if Donald Trump wins.,1154
Gaza War Puts New Pressures on U.S. Arms Transfer Policies,2024-05-07 16:44:01+00:00,"Biden, Joseph R Jr; Blinken, Antony J",Gaza Strip; Israel,Israel-Gaza War (2023- ); United States International Relations; Civilian Casualties; Terrorism; Humanitarian Aid; Foreign Aid; Arms Trade; Human Rights and Human Rights Violations; Law and Legislation; Palestinians,,https://www.nytimes.com/2024/05/07/us/politics/israel-gaza-us-weapons.html,The Biden administration is due to release a report this week on whether it believes assurances from Israel on its use of U.S. arms and protection of civilians.,1400
Biden Condemns Antisemitism at Holocaust Remembrance Ceremony,2024-05-07 17:03:20+00:00,"Biden, Joseph R Jr",,Holocaust and the Nazi Era; Israel-Gaza War (2023- ); Anti-Semitism; United States International Relations; United States Politics and Government; Jews and Judaism,,https://www.nytimes.com/video/us/politics/100000009455976/biden-holocaust.html,The president used the Oct. 7 Hamas attack on Israel to underscore the threat that Jewish people still face after the Holocaust.,0
Transcript: Read Biden’s Remarks at a Holocaust Remembrance Ceremony,2024-05-07 18:12:21+00:00,"Biden, Joseph R Jr",,"Holocaust and the Nazi Era; Anti-Semitism; Demonstrations, Protests and Riots; Israel-Gaza War (2023- ); Palestinians",United States Holocaust Memorial Museum,https://www.nytimes.com/2024/05/07/us/politics/biden-holocaust-speech-antisemitism.html,"Here is the president’s complete speech, which lasted about 16 minutes.",1698
A Thank-You Note to the Campus Protesters,2024-05-07 19:30:44+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Pro-Palestinian Campus Protests (2023- ); Colleges and Universities; Jews and Judaism; Anti-Semitism; Holocaust and the Nazi Era; Freedom of Speech and Expression,,https://www.nytimes.com/2024/05/07/opinion/college-protests-war-israel.html,"You are my daily reminder of what my Zionism is for, about and against.",911
Hospital Treats Wounded in Gaza After Israeli Attacks on Rafah,2024-05-07 20:01:13+00:00,,Gaza Strip; Rafah (Gaza Strip); Israel,Israel-Gaza War (2023- ); Palestinians; Civilian Casualties; Hospitals; Defense and Military Forces,,https://www.nytimes.com/video/world/middleeast/100000009456346/rafah-kuwait-hospital-gaza.html,"Medical workers treated wounded Palestinians and people checked bodies at Kuwait Hospital following airstrikes in Rafah, Gaza.",0
What to Know About the Gaps Between Israel and Hamas on the Cease-Fire Proposal,2024-05-07 20:34:35+00:00,"Netanyahu, Benjamin",Cairo (Egypt); Gaza Strip; Israel; Rafah (Gaza Strip); United States,Israel-Gaza War (2023- ); International Relations; Palestinians,Hamas,https://www.nytimes.com/2024/05/07/world/middleeast/israel-hamas-ceasefire-proposal.html,"Hamas said it had accepted the terms of a cease-fire proposed by Arab mediators, but Prime Minister Benjamin Netanyahu said it was “very far from Israel’s core demands.”",739
How Parents of College Seniors Are Reacting to Campus Disruptions,2024-05-07 20:53:36+00:00,,Israel; Gaza Strip,Colleges and Universities; Pro-Palestinian Campus Protests (2023- ); Parenting; Israel-Gaza War (2023- ),"Columbia University; Emory University; Emerson College (Boston, Mass); Massachusetts Institute of Technology",https://www.nytimes.com/2024/05/07/nyregion/college-protests-parents.html,"No matter their opinions on pro-Palestinian demonstrations on campus, many parents are angry that final semesters and graduations have been upended.",956
"Trump, Biden and a Split Screen Made for This Moment",2024-05-07 21:41:24+00:00,"Biden, Joseph R Jr; Trump, Donald J; Clifford, Stephanie (1979- )",,United States Politics and Government; Presidential Election of 2024; New York State Criminal Case Against Trump (71543-23); Israel-Gaza War (2023- ); Holocaust and the Nazi Era; Pro-Palestinian Campus Protests (2023- ),,https://www.nytimes.com/2024/05/07/us/politics/trump-trial-biden-speech-holocaust.html,President Biden gave a speech on Holocaust remembrance. Former President Trump was in court with Stormy Daniels. The day captured the sometimes unreal reality of a presidential race like none before it.,1097
Israeli Tanks Enter Rafah as Cease-Fire Talks Resume in Cairo,2024-05-07 23:00:16+00:00,"Netanyahu, Benjamin",Israel; Rafah (Gaza Strip); Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Refugees and Displaced Persons; Humanitarian Aid; Terrorism; Peace Process; United States International Relations,Hamas,https://www.nytimes.com/2024/05/07/world/middleeast/israeli-rafah-gaza-ceasefire.html,"An Israeli incursion into the southern Gaza city did not appear to be the long-anticipated, full-scale invasion of the city, home to about a million displaced Palestinians.",1267
"For American Jews, Biden’s Speech on Antisemitism Offers Recognition and Healing",2024-05-08 01:26:04+00:00,"Biden, Joseph R Jr",,United States Politics and Government; Anti-Semitism; Israel-Gaza War (2023- ); Pro-Palestinian Campus Protests (2023- ); United States International Relations; Presidential Election of 2024,,https://www.nytimes.com/2024/05/07/us/politics/biden-antisemitism-speech-reactions.html,"While his message resonated with many Jewish leaders, the president’s remarks drew criticism from Republicans and supporters of Palestinians on the left.",1244
Biden Puts Arms Shipment to Israel on Hold Amid Dispute Over Rafah Attack,2024-05-08 03:52:48+00:00,"Biden, Joseph R Jr",Israel; Gaza Strip,Israel-Gaza War (2023- ); United States International Relations; Palestinians; Civilian Casualties; United States Politics and Government; Defense and Military Forces; Arms Trade,,https://www.nytimes.com/2024/05/07/us/politics/israel-biden-arms.html,"The United States withheld 3,500 bombs last week out of concern that they might be used in a major assault against the southern Gaza city, officials said.",1137
"With a Gaza Cease-Fire in the Balance, Netanyahu Maneuvers to Keep Power",2024-05-08 04:00:13+00:00,"Netanyahu, Benjamin; Biden, Joseph R Jr",Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Politics and Government; Right-Wing Extremism and Alt-Right; International Relations; United States International Relations; Palestinians; Civilian Casualties; Humanitarian Aid; Peace Process; Terrorism; Kidnapping and Hostages,Hamas,https://www.nytimes.com/2024/05/08/world/europe/netanyahu-israel-gaza-ceasefire.html,"The Israeli prime minister, under pressure from all sides, is trying to reassure his many domestic, military and diplomatic critics. Here’s a look at what he is confronting.",1481
How Iran and Israel Are Unnatural Adversaries,2024-05-08 05:00:07+00:00,"Khamenei, Ali; Netanyahu, Benjamin",Iran; Israel; Gaza Strip,Israel-Gaza War (2023- ); International Relations,Hamas,https://www.nytimes.com/2024/05/08/opinion/iran-israel-middle-east.html,"As long as Iran is ruled by a government that puts ideology before its national interest, the Middle East will never know meaningful stability.",1173
Israel Reopens a Gaza Crossing Critical for Humanitarian Aid,2024-05-08 07:58:27+00:00,,Gaza Strip; Israel; Rafah (Gaza Strip),Israel-Gaza War (2023- ); Humanitarian Aid,Hamas,https://www.nytimes.com/2024/05/08/world/middleeast/israel-gaza-crossing-aid-kerem-shalom.html,The crossing at Kerem Shalom had been closed since a Hamas rocket attack from Gaza on Sunday killed four soldiers in the area.,482
4 Takeaways as School Leaders Battle Charges of Tolerating Antisemitism,2024-05-08 09:06:45+00:00,"Banks, David C (1962- ); Morthel, Enikia Ford; Silvestre, Karla",New York City; Berkeley (Calif); Montgomery County (Md),"United States Politics and Government; Anti-Semitism; Israel-Gaza War (2023- ); Demonstrations, Protests and Riots; Education (K-12); School Discipline (Students)",House Committee on Education and Labor; Republican Party,https://www.nytimes.com/2024/05/08/us/antisemitism-hearing-house-schools.html,"At a hearing in Congress, public school leaders from New York, California and Maryland forcefully buffed Republican attacks, drawing a contrast with university presidents.",917
Why the Campus Protests Are So Troubling,2024-05-08 09:07:18+00:00,"Netanyahu, Benjamin",Gaza Strip; Israel,Pro-Palestinian Campus Protests (2023- ); Israel-Gaza War (2023- ); Civilian Casualties; Jews and Judaism,,https://www.nytimes.com/2024/05/08/opinion/campus-protests-gaza.html,I don’t think the protests are antisemitic. But they undercut the only fair and just solution to the war.,1788
How the New York City Chancellor Prepared for a Congressional Grilling,2024-05-08 09:07:26+00:00,"Banks, David C (1962- )",Queens (NYC),Israel-Gaza War (2023- ); Pro-Palestinian Campus Protests (2023- ); Anti-Semitism; Education (K-12),Education Department (NYC); House of Representatives,https://www.nytimes.com/2024/05/08/nyregion/nyc-chancellor-prepared-congressional-hearing.html,"As David C. Banks prepares to testify about antisemitism in the New York City schools, he said he wasn’t intimidated by congressional Republicans.",691
U.S.C. Tries to Manage ‘Train Wreck’ of a Graduation,2024-05-08 09:35:42+00:00,"Chu, Jon M (1979- ); Folt, Carol L",Los Angeles (Calif),Colleges and Universities; Israel-Gaza War (2023- ); Commencement Speeches; Pro-Palestinian Campus Protests (2023- ),University of Southern California,https://www.nytimes.com/2024/05/08/us/usc-graduation-protests.html,"A Netflix star will not speak at a ceremony.  Security is high. And some professors are pushing for the valedictorian, whose speech was canceled, to give an address.",1561
A Plan to Remake the Middle East,2024-05-08 10:00:10+00:00,,Gaza Strip; Israel; United States; Middle East,International Relations; Israel-Gaza War (2023- ); Palestinians; Terrorism; Peace Process; internal-truncator,Hamas,https://www.nytimes.com/2024/05/08/podcasts/the-daily/israel-gaza-middle-east-plan.html,"While talks for a cease-fire between Israel and Hamas continue, another set of negotiations is happening behind the scenes.",380
How to Define ‘Antisemitism’ Is a Subject of Bitter Debate.,2024-05-08 13:11:29+00:00,"Marcus, Kenneth L",Israel,"Demonstrations, Protests and Riots; Anti-Semitism; Israel-Gaza War (2023- ); Pro-Palestinian Campus Protests (2023- ); Colleges and Universities; Zionism; Jews and Judaism",,https://www.nytimes.com/2024/05/08/us/antisemitism-definition-debate.html,"Activists, university officials and political leaders are deeply divided over what, precisely, constitutes antisemitism.",425
Israel’s Eurovision Entrant Faces Down Her Critics,2024-05-08 15:31:58+00:00,"Golan, Eden",Israel; Malmo (Sweden); Europe,Israel-Gaza War (2023- ); Eurovision Song Contest,European Broadcasting Union,https://www.nytimes.com/2024/05/08/arts/music/eurovision-israel-eden-golan-hurricane.html,"Campaigners have unsuccessfully urged the Eurovision Song Contest to ban Eden Golan because of her country’s war in Gaza. “I won’t let anything break me,” she said.",1281
The Campus Protests Signal the End of an Era for the Democrats,2024-05-08 16:47:45+00:00,,,"internal-sub-only-nl; Israel-Gaza War (2023- ); Pro-Palestinian Campus Protests (2023- ); Demonstrations, Protests and Riots; Presidential Election of 2024",Democratic Party; Columbia University,https://www.nytimes.com/2024/05/08/opinion/campus-protest-election-gaza-democrats.html,The alliance of the elite establishment and progressives is showing signs of fraying.,1741
House Republicans Attacked. New York’s Chancellor Defended His Schools.,2024-05-08 18:24:41+00:00,"Banks, David C (1962- ); Stefanik, Elise; Williams, Brandon",New York City,"Education (K-12); Anti-Semitism; Demonstrations, Protests and Riots; Israel-Gaza War (2023- )",House of Representatives; Republican Party; Education Department (NYC),https://www.nytimes.com/2024/05/08/nyregion/david-banks-antisemitism-hearing.html,"Under rapid-fire questioning, David C. Banks, the chancellor of New York City schools, pushed back on accusations that the district had allowed antisemitism to fester.",1222
What We Know About the Weapons the U.S. Sends to Israel,2024-05-08 18:52:25+00:00,"Netanyahu, Benjamin",,Israel-Gaza War (2023- ); War and Armed Conflicts; Bombs and Explosives,Defense Department; Hamas,https://www.nytimes.com/2024/05/08/world/middleeast/us-israel-weapons.html,The United States accelerated weapons deliveries to Israel after the Oct. 7 Hamas-led attacks.,709
A Satellite View of Israel’s New Front in Gaza,2024-05-08 18:52:45+00:00,,Gaza Strip; Rafah (Gaza Strip); Israel,Israel-Gaza War (2023- ); Defense and Military Forces,,https://www.nytimes.com/interactive/2024/05/08/world/middleeast/israel-incursion-rafah-satellite-image-map.html,"Widespread damage, flattened structures and clusters of Israeli tanks were seen in eastern Rafah after Israel’s incursion.",0
House Republicans Clash With Leaders of Public Schools Over Antisemitism Claims,2024-05-08 20:29:42+00:00,"Banks, David C (1962- )",New York City; Berkeley (Calif); Montgomery County (Md),Education (K-12); Israel-Gaza War (2023- ); Anti-Semitism; United States Politics and Government,House of Representatives; Republican Party,https://www.nytimes.com/2024/05/08/us/house-gop-public-school-leaders-antisemitism.html,Politicians said educators had not done enough. But the New York chancellor said members were trying to elicit “gotcha moments” rather than stop antisemitism.,1225
"Biden Pressures Israel for Cease-Fire, and Threatens to Withhold Arms",2024-05-08 20:55:14+00:00,"Biden, Joseph R Jr; Netanyahu, Benjamin",Israel; Gaza Strip; Rafah (Gaza Strip),Israel-Gaza War (2023- ); United States International Relations; Palestinians; Defense and Military Forces,Hamas,https://www.nytimes.com/2024/05/08/world/middleeast/israel-hamas-rafah-ceasefire.html,The president warned that the United States would withhold American weapons if Israel launched a major invasion of Rafah in Gaza.,1340
Turning Point or Breaking Point? Biden’s Pause on Weapons Tests Ties to Israel.,2024-05-08 21:28:21+00:00,"Biden, Joseph R Jr; Netanyahu, Benjamin",Israel; Gaza Strip,United States International Relations; Israel-Gaza War (2023- ); Defense and Military Forces; Arms Trade; Missiles and Missile Defense Systems; Foreign Aid; Palestinians; Civilian Casualties; Terrorism,Hamas,https://www.nytimes.com/2024/05/08/us/politics/biden-bombs-israel.html,"President Biden hopes the decision to withhold the delivery of 3,500 bombs will prompt Israel to change course in its war in Gaza.",1573
Antiwar Protest Camp in Dublin Is Dismantled After College Agrees to Divest,2024-05-08 22:22:44+00:00,,Ireland; Israel,Colleges and Universities; Pro-Palestinian Campus Protests (2023- ); Palestinians; Israeli Settlements; Boycotts,"Trinity College (Dublin, Ireland); Boycott, Divestment and Sanctions (BDS)",https://www.nytimes.com/2024/05/08/world/europe/ireland-trinity-college-protests.html,Students against the war in Gaza began taking down the camp after Trinity College Dublin said it would divest from three Israeli companies.,605
Young Voters Aren’t Happy With Biden. But Will They Abandon Him?,2024-05-08 23:00:07+00:00,"Trump, Donald J; Biden, Joseph R Jr; Johnson, Mike (1972- )",,Israel-Gaza War (2023- ); Pro-Palestinian Campus Protests (2023- ); Youth; United States Politics and Government; Voting and Voters,,https://www.nytimes.com/2024/05/08/opinion/biden-young-voters-gaza.html,The president’s complicated relationship with a key demographic.,973
Biden Says the U.S. Will Not Supply Israel With Weapons to Attack Rafah,2024-05-08 23:14:11+00:00,"Biden, Joseph R Jr",Israel; Gaza Strip; Rafah (Gaza Strip),United States International Relations; Israel-Gaza War (2023- ); Defense and Military Forces; Arms Trade; Foreign Aid; Palestinians; Civilian Casualties; Terrorism,Hamas,https://www.nytimes.com/2024/05/08/us/politics/biden-israel-weapons-rafah.html,The president’s remarks underscore a growing rift over the war in Gaza. He also acknowledged that U.S. bombs have been used to kill Palestinian civilians.,660
"Fighting in Rafah and Closure of Gaza Crossings Threaten Aid Operation, U.N. Says",2024-05-08 23:23:08+00:00,"Guterres, Antonio",Rafah (Gaza Strip); Gaza Strip,Israel-Gaza War (2023- ); Humanitarian Aid; Palestinians; Famine,United Nations,https://www.nytimes.com/2024/05/08/world/middleeast/rafah-gaza-aid-israel-un.html,"No trucks have entered the Gaza Strip since Sunday, according to the U.N.",687
U.S.C. President Censured by Academic Senate After Weeks of Turmoil,2024-05-09 02:59:04+00:00,"Folt, Carol L",California,Israel-Gaza War (2023- ); Pro-Palestinian Campus Protests (2023- ); Colleges and Universities; Commencement Speeches,University of Southern California,https://www.nytimes.com/2024/05/08/us/university-of-southern-california-carol-folt-censure.html,"Carol Folt had been under fire for canceling a valedictorian’s speech and calling in the police, who cleared an encampment arrested dozens of protesters.",626
"How Parents, Students Reacted to Their School Leaders Testifying on the Hill",2024-05-09 09:04:19+00:00,"Banks, David C (1962- ); Morthel, Enikia Ford; Silvestre, Karla",Berkeley (Calif); Montgomery County (Md); New York City,Education (K-12); Anti-Semitism; Palestinian-Americans; Discrimination; United States Politics and Government; Israel-Gaza War (2023- ); School Boards; Teachers and School Employees,House of Representatives,https://www.nytimes.com/2024/05/09/us/antisemitism-hearing-schools-berkeley-nyc.html,"For some in Berkeley, Calif., New York City and Montgomery County, Md., their responses about the hearing on antisemitism appeared to hinge on their opinions going in.",1119
The Case for Hope,2024-05-09 09:05:24+00:00,,China,Optimism; Social Conditions and Trends; Presidential Election of 2024; Israel-Gaza War (2023- ); Russian Invasion of Ukraine (2022); United States International Relations; United States Politics and Government; Content Type: Personal Profile; internal-truncator,,https://www.nytimes.com/2024/05/09/opinion/journalism-reporting-progress.html,"After decades of reporting on the front lines, I am awed by the material and moral progress the world has made.",2619
How Public School Leaders Upstaged Republicans and the Ivy League,2024-05-09 09:05:34+00:00,"Banks, David C (1962- ); Morthel, Enikia Ford",Berkeley (Calif); New York City,United States Politics and Government; Colleges and Universities; Israel-Gaza War (2023- ); Education (K-12); Pro-Palestinian Campus Protests (2023- ); Anti-Semitism,House Committee on Education and Labor,https://www.nytimes.com/2024/05/09/us/house-antisemitism-hearing-schools.html,"Mixing it up a bit, schools leaders showed, can go far toward neutralizing a Congress with a craving to make a point.",1153
How Republicans Echo Antisemitic Tropes Despite Declaring Support for Israel,2024-05-09 09:06:43+00:00,"Soros, George; Trump, Donald J",,"Anti-Semitism; United States Politics and Government; Demonstrations, Protests and Riots; Right-Wing Extremism and Alt-Right; Israel-Gaza War (2023- ); Conspiracy Theories; Jews and Judaism",Republican Party,https://www.nytimes.com/2024/05/09/us/antisemitism-republicans-trump.html,Prominent Republicans have seized on campus protests to assail what they say is antisemitism on the left. But for years they have mainstreamed anti-Jewish rhetoric.,3636
Elite Colleges Walked Into the Israel Divestment Trap,2024-05-09 09:06:56+00:00,,,"Pro-Palestinian Campus Protests (2023- ); Israel-Gaza War (2023- ); Colleges and Universities; Corporate Social Responsibility; Oil (Petroleum) and Gasoline; Demonstrations, Protests and Riots; Apartheid (Policy); Endowments; Boycotts",,https://www.nytimes.com/2024/05/09/opinion/divest-campus-protest-israel.html,Colleges cannot accede to student protesters’ demands that they jettison investments because of the war in Gaza.,1577
