headline,publication_date,people_mentioned,places_mentioned,subjects,organizations,url,abstract,word_count
Iran and Israel Exchange New Threats After Strike on Iranian Commanders,2024-04-10 08:00:00+00:00,"Khamenei, Ali",Iran; Israel,Israel-Gaza War (2023- ),,https://www.nytimes.com/2024/04/10/world/middleeast/iran-israel-khamenei-threat-strike.html,The leadership of Iran has repeatedly vowed to avenge the deadly April 1 strike on an Iranian Embassy building in Damascus.,238
Where Is America’s ‘Rules-Based Order’ Now?,2024-04-10 09:02:31+00:00,,Gaza Strip; Israel,United States International Relations; Israel-Gaza War (2023- ),International Court of Justice (UN); Security Council (UN); United Nations,https://www.nytimes.com/2024/04/10/opinion/us-un-ceasefire-gaza.html,The United States’ failure to ensure enforcement of the U.N. cease-fire resolution regarding Israel undermines the international rules-based order.,1296
He Wanted to Serve His Community in Gaza. He Paid With His Life.,2024-04-10 09:32:46+00:00,"Andres, Jose (1969- ); Guterres, Antonio",Gaza Strip; Israel,Israel-Gaza War (2023- ); Palestinians; Humanitarian Aid; Ramadan; Civilian Casualties,World Central Kitchen; Hamas; United Nations,https://www.nytimes.com/2024/04/10/world/middleeast/world-central-kitchen-gaza.html,The killing of foreign aid workers from World Central Kitchen brought international outrage. The death of their Palestinian driver drew less attention.,1110
Biden Says Netanyahu Is Making ‘a Mistake’ in Gaza,2024-04-10 11:29:04+00:00,"Biden, Joseph R Jr; Netanyahu, Benjamin",Gaza Strip,United States International Relations; Israel-Gaza War (2023- ),,https://www.nytimes.com/2024/04/10/world/middleeast/biden-netanyahu-gaza-mistake-israel.html,"In an interview recorded last week, the president said again that an Israeli strike on aid workers in Gaza was an outrage.",241
Gazans Perform Eid Prayers Amid Destruction and Heavy Rain,2024-04-10 12:03:17+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Ramadan; Palestinians,,https://www.nytimes.com/video/world/middleeast/100000009406678/gazans-perform-eid-prayers-amid-destruction-and-heavy-rain.html,"Palestinians gathered for Eid prayers across Gaza on Wednesday, where many mosques have been destroyed after six months of war.",0
Which Countries Are the Biggest Suppliers to Israel’s Military?,2024-04-10 12:10:29+00:00,,Gaza Strip; Germany; Israel; Italy; United States,Israel-Gaza War (2023- ); United States International Relations; Defense and Military Forces; Arms Trade; Foreign Aid,,https://www.nytimes.com/2024/04/10/world/middleeast/israel-weapons-suppliers-us-germany-italy.html,Some governments that sell weapons to Israel — a list that is topped by the United States and Germany — are facing legal challenges and protests over those exports.,676
Few Signs of Progress on Aid to Gaza After Israeli Pledges,2024-04-10 16:17:43+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Humanitarian Aid; Famine; Palestinians,United Nations Relief and Works Agency; United Nations; Oxfam,https://www.nytimes.com/2024/04/10/world/middleeast/aid-pledges-gaza-israel.html,"Israel promised last week to open a border crossing and a port to aid shipments, but it is not clear when either change will occur. Israel and the U.N. also disagree on how much aid is reaching Gaza.",807
Fixing the Quality Problems at Boeing,2024-04-10 16:38:51+00:00,"Biden, Joseph R Jr; Trump, Donald J",Arizona; Israel,"AIRLINES AND AIRPLANES; Aviation Accidents, Safety and Disasters; Abortion; Student Loans; United States Politics and Government; Immigration and Emigration; Israel-Gaza War (2023- ); Colleges and Universities; Women's Rights; Boeing 737 Max Groundings and Safety Concerns (2019); Palestinians; Fish and Other Marine Life",Boeing Company,https://www.nytimes.com/2024/04/10/opinion/boeing-airliner-safety.html,Readers discuss Boeing’s woes. Also: Arizona’s abortion ban; student loans; “nice” countries; “pro-humanity” protesters; caring about fish.,1189
What War by A.I. Actually Looks Like,2024-04-10 19:00:03+00:00,,Gaza Strip; Israel; Russia; Ukraine; United States,internal-sub-only-nl; Israel-Gaza War (2023- ); Civilian Casualties; Artificial Intelligence; Terrorism; Palestinians; Defense and Military Forces; Drones (Pilotless Planes); United States International Relations; Espionage and Intelligence Services; International Relations; Russian Invasion of Ukraine (2022); Targeted Killings; Deaths (Fatalities),Defense Department; Hamas,https://www.nytimes.com/2024/04/10/opinion/war-ai-israel-gaza-ukraine.html,The Israel Defense Forces’ offensive in Gaza is an ominous hint of the military future,1571
Biden Says Israel Has Improved Aid Flow to Gaza but Must Do More,2024-04-10 19:36:44+00:00,,Israel; Gaza Strip,United States International Relations; Humanitarian Aid; Israel-Gaza War (2023- ),Hamas,https://www.nytimes.com/2024/04/10/world/middleeast/biden-israel-gaza-aid.html,"Mr. Biden said he was “blunt and straightforward” with Israel’s leader, Benjamin Netanyahu, but declined to say explicitly whether he would condition future U.S. arms shipments on the response.",418
Trump Again Insults Jews Who Support Biden,2024-04-10 22:32:16+00:00,"Biden, Joseph R Jr; Gorka, Sebastian; Netanyahu, Benjamin; Trump, Donald J",Israel,Presidential Election of 2024; Israel-Gaza War (2023- ); Jews and Judaism,,https://www.nytimes.com/2024/04/10/us/politics/trump-jews-biden.html,"Speaking to reporters in Atlanta on Wednesday, former President Donald J. Trump said that any Jew who “votes for Biden should have their head examined.”",831
Hamas Leader Defiant After Israeli Strike Kills 3 of His Sons,2024-04-10 23:00:16+00:00,"Haniya, Ismail",Gaza Strip; Israel; Iran,Israel-Gaza War (2023- ); Deaths (Fatalities); Defense and Military Forces; Terrorism; Palestinians; International Relations; United States International Relations,Hamas,https://www.nytimes.com/2024/04/10/world/middleeast/ismail-haniyeh-hamas-israel-airstrike.html,"Israel confirmed the killing of the sons of the Hamas political leader, Ismail Haniyeh, and said all three were Hamas military operatives.",1253
"Hamas Does Not Have 40 Hostages Who Meet Terms of Potential Swap With Israel, Official Says",2024-04-10 23:12:32+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Kidnapping and Hostages; Prisoners of War; Peace Process,Hamas,https://www.nytimes.com/2024/04/10/world/middleeast/israel-hostages-hamas-ceasefire.html,The claim raised fears that more hostages may be dead than previously believed.,303
Israel’s Security Depends on Rafah,2024-04-11 05:00:06+00:00,"Netanyahu, Benjamin",Rafah (Gaza Strip); Gaza Strip; Israel,Israel-Gaza War (2023- ); Palestinians; Refugees and Displaced Persons; Civilian Casualties; Defense and Military Forces; Terrorism; International Relations,Hamas,https://www.nytimes.com/2024/04/11/opinion/israel-hamas-rafah-gaza.html,The potential gains in future security for Israelis and in regional peace make the risk of attacking the city worth it.,1174
Thursday Briefing,2024-04-11 05:16:00+00:00,,,,,https://www.nytimes.com/2024/04/11/briefing/biden-japan-visit-korea-election.html,Japan’s prime minister visits the White House.,1171
"As Ramadan Ends, I Resist the Urge to Insulate",2024-04-11 09:05:41+00:00,,Gaza Strip; Israel,audio-neutral-informative; Ramadan; Palestinians; Muslims and Islam; Holidays and Special Occasions; Fasting; War and Armed Conflicts; Israel-Gaza War (2023- ),,https://www.nytimes.com/2024/04/11/opinion/ramadan-gaza-community.html,Meher Ahmad on the importance of connecting with both her Muslim community and the wider world.,186
What a Terror Attack in Israel Might Reveal About Psychedelics and Trauma,2024-04-11 09:11:49+00:00,,Gaza Strip; Israel; Re'im (Israel),Psychedelic and Hallucinogenic Drugs; Terrorism; Israel-Gaza War (2023- ); Palestinians; Raves (Parties); Deaths (Fatalities); LSD (Lysergic Acid Diethylamide); audio-negative-tragedy,Hamas,https://www.nytimes.com/2024/04/11/world/middleeast/israel-nova-festival-psychedelics.html,"Thousands of Israelis were using mind-altering substances when Hamas-led fighters attacked a desert festival on Oct. 7. Now, scientists are studying the ravers to determine the effects of such drugs at a moment of extreme trauma.",1593
"An Inflation Surprise, and New Rules on Gun Sales",2024-04-11 10:00:09+00:00,"Biden, Joseph R Jr",Japan,"Israel-Gaza War (2023- ); Gun Control; United States Economy; Decisions and Verdicts; Terrorism; Defense and Military Forces; Politics and Government; Inflation (Economics); White House Building (Washington, DC); Banking and Financial Institutions",Federal Reserve System; Hamas,https://www.nytimes.com/2024/04/11/podcasts/an-inflation-surprise-and-new-rules-on-gun-sales.html,"Plus, state dinner pomp and diplomacy.",127
"Israel Announces New Operation Against Hamas, After Killing Top Leader’s Sons",2024-04-11 12:01:35+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Palestinians,Hamas,https://www.nytimes.com/2024/04/11/world/middleeast/israel-hamas-attack-haniyeh.html,"The military said it had carried out an operation in Gaza to kill members of Hamas, a day after attacking a car carrying three sons of Ismail Haniyeh, the group’s political leader.",596
"A Conversation With Deborah Feldman, an Unorthodox Voice in Germany",2024-04-11 13:17:04+00:00,"Feldman, Deborah",Berlin (Germany),International Relations; Israel-Gaza War (2023- ); Jews and Judaism; Books and Literature; Politics and Government; Writing and Writers; Holocaust and the Nazi Era; Content Type: Personal Profile,Documenta GmbH,https://www.nytimes.com/2024/04/11/arts/deborah-feldman-unorthodox-germany.html,"Feldman, who wrote in “Unorthodox” about leaving her Hasidic community in New York, has been touching a nerve in Germany, where she is now a citizen.",1114
Riding Rage Over Israel to Online Prominence,2024-04-11 15:28:54+00:00,,,Social Media; Rumors and Misinformation; Right-Wing Extremism and Alt-Right; Generation Z; Israel-Gaza War (2023- ); News and News Media; Presidential Election of 2024,Hamas; X (Formerly Twitter); YouTube.com,https://www.nytimes.com/2024/04/11/business/media/jackson-hinkle-israel-gaza-misinformation.html,Jackson Hinkle’s incendiary commentary has generated over two million new followers on X since October — a surge that some researchers say is aided by inauthentic accounts.,1770
U.S. Sends a Top General to Israel Amid Fears of Iranian Strikes,2024-04-11 20:45:12+00:00,"Netanyahu, Benjamin; Haniya, Ismail; Kurilla, Michael E",Israel; Gaza Strip; Middle East; Iran; Syria,Israel-Gaza War (2023- ); Palestinians; Defense and Military Forces; International Relations; Terrorism; United States International Relations; United States Defense and Military Forces,Hamas,https://www.nytimes.com/2024/04/11/world/middleeast/israel-iran-hamas-strikes.html,"The visit of Gen. Michael E. Kurilla, the U.S. military commander in the Middle East, came as diplomats sought to avert a wider war.",1050
Here’s What to Know About the Hunger Crisis in Gaza,2024-04-11 20:45:19+00:00,,,Famine; Humanitarian Aid; Israel-Gaza War (2023- ),United Nations Relief and Works Agency; United Nations; World Central Kitchen,https://www.nytimes.com/2024/04/11/world/middleeast/gaza-famine-hunger-crisis.html,"“The food production system has been completely obliterated, and the lack of entry of emergency aid within a short time has created a free fall,” a United Nations official said.",1005
How the War in Gaza Mobilized the American Left,2024-04-12 09:00:17+00:00,,United States,"Demonstrations, Protests and Riots; Israel-Gaza War (2023- ); United States Politics and Government; Palestinians; Polls and Public Opinion; Palestinian-Americans; ARAB-AMERICANS",Democratic Party; IfNotNow (Activist Group); Jewish Voice for Peace Inc; Students for Justice in Palestine,https://www.nytimes.com/2024/04/12/us/politics/palestine-israel-democrats.html,"As the death toll in Gaza climbed, the pro-Palestinian movement grew into a powerful, if disjointed, political force in the United States. Democrats are feeling the pressure.",2464
Democratic Coalition Sends Biden a Demand on Military Aid to Israel,2024-04-12 09:05:08+00:00,"Biden, Joseph R Jr",,United States International Relations; Israel-Gaza War (2023- ); United States Politics and Government; Foreign Aid; Humanitarian Aid,Center for American Progress; MoveOn.org; National Education Assn; NextGen America; Service Employees International Union; Working Families Party,https://www.nytimes.com/2024/04/12/us/politics/letter-biden-israel-gaza.html,"In a letter, a dozen groups and labor unions called on the president to enforce a law that bars military support from going to any nation that restricts the delivery of humanitarian aid.",576
"The U.S. issues new travel guidelines, warning that Iran will avenge the killings of senior commanders.",2024-04-12 09:59:07+00:00,"Gallant, Yoav; Kurilla, Michael E",Gaza Strip; Tel Aviv (Israel); Middle East; Damascus (Syria); Iran; Beersheba (Israel); Jerusalem (Israel),Israel-Gaza War (2023- ); United States International Relations; International Relations; Travel Warnings,State Department,https://www.nytimes.com/2024/04/12/world/middleeast/us-travel-restrictions-iran-israel.html,The State Department has barred its employees from traveling to large parts of Israel. Iran has repeatedly vowed to strike back over the deadly bombing this month of an Iranian Embassy complex in Syria.,535
Academic Freedom and the Israel-Gaza War,2024-04-12 15:19:08+00:00,"Biden, Joseph R Jr; Trump, Donald J",Israel,ACADEMIC FREEDOM; Colleges and Universities; Israel-Gaza War (2023- ); Palestinians; Jews and Judaism; Presidential Election of 2024; United States Politics and Government; Freedom of Speech and Expression; Debates (Political); Child Care; Day Care Centers; Women and Girls,New York University; Hamas,https://www.nytimes.com/2024/04/12/opinion/academic-freedom-israel-gaza-nyu.html,Responses to an Opinion guest essay by two N.Y.U. professors. Also: Biden-Trump debates; Rosie the Riveter; never enough money.,1086
2 School Districts to Testify as Congress Expands Antisemitism Inquiry,2024-04-12 16:17:52+00:00,"Banks, David C (1962- )",New York City,Anti-Semitism; Education (K-12); Israel-Gaza War (2023- ),House Committee on Education and Labor; Republican Party,https://www.nytimes.com/2024/04/12/nyregion/nyc-schools-chancellor-antisemitism-congress-hearing.html,A congressional committee that questioned college presidents about how they have handled protests over the Israel-Hamas war is now focusing on K-12 school districts.,784
"Iran Likely Will Strike Israel, Not U.S. Forces, U.S. and Iranian Officials Say",2024-04-12 16:58:14+00:00,"Biden, Joseph R Jr; Kirby, John F; Netanyahu, Benjamin; Halevi, Herzl",Israel; Iran,Israel-Gaza War (2023- ); United States International Relations; Palestinians; Defense and Military Forces,Hamas; Islamic Revolutionary Guards Corps; Quds Force; Hezbollah,https://www.nytimes.com/2024/04/12/world/middleeast/american-intelligenc.html,"Retaliation by Iran is expected on Israeli soil in the next few days, but officials say Iran does not want to draw the United States deeper into the conflict.",569
"At Berkeley, a Protest at a Dean’s Home Tests the Limits of Free Speech",2024-04-12 18:21:43+00:00,"Chemerinsky, Erwin",California,"Palestinians; Colleges and Universities; Demonstrations, Protests and Riots; Israel-Gaza War (2023- ); Freedom of Speech and Expression; Law Schools; Pro-Palestinian Campus Protests (2023- )","University of California, Berkeley",https://www.nytimes.com/2024/04/12/us/uc-berkeley-palestinian-protest-free-speech.html,Pro-Palestinian supporters disrupted a dinner for law students. There was a tussle over the microphone and conflicting claims of harm.,1090
"U.S. Targets Unlikely to Be on List in Possible Iranian Attack, Officials Say",2024-04-12 19:14:20+00:00,"Biden, Joseph R Jr",Israel; Iran; Gaza Strip,International Relations; Defense and Military Forces; United States International Relations; United States Defense and Military Forces; Israel-Gaza War (2023- ),Islamic Revolutionary Guards Corps; Hamas,https://www.nytimes.com/2024/04/12/world/middleeast/iran-attack-american-targets-israel.html,"In anticipation of the Iranian strikes, several countries, including the United States, issued new guidelines to their citizens about travel in Israel and the surrounding region.",1295
German Police Stop Pro-Palestinian Conference,2024-04-12 20:58:36+00:00,,Berlin (Germany),"Demonstrations, Protests and Riots; Anti-Semitism; Palestinians; Police; Israel-Gaza War (2023- )",,https://www.nytimes.com/video/world/europe/100000009412212/palestine-conference-berlin.html,"The German police shut down a pro-Palestinian conference in Berlin, citing the risk that one of the speakers invited might make antisemitic comments or incite violence.",0
"Johnson Floats Voting on Senate Ukraine Bill, With Conservative Policies as Sweeteners",2024-04-13 00:23:44+00:00,"Greene, Marjorie Taylor (1974- ); Trump, Donald J; Johnson, Mike (1972- )",,United States International Relations; United States Politics and Government; Law and Legislation; Conservatism (US Politics); Defense and Military Forces; Israel-Gaza War (2023- ); Espionage and Intelligence Services,House of Representatives; Republican Party; Senate,https://www.nytimes.com/2024/04/12/us/politics/johnson-senate-ukraine-aid.html,The Republican speaker has weighed bringing up a $95 billion Senate-passed bill to aid Ukraine and Israel in tandem with a separate package geared toward mollifying G.O.P. critics.,699
How America Is Picking Up the Pieces of a Broken Global Order,2024-04-13 09:02:36+00:00,"Sanger, David E; Biden, Joseph R Jr; Putin, Vladimir V; Trump, Donald J",,United States International Relations; Books and Literature; Russian Invasion of Ukraine (2022); International Trade and World Market; Israel-Gaza War (2023- ); Defense and Military Forces; Cold War Era,North Atlantic Treaty Organization; World Trade Organization,https://www.nytimes.com/2024/04/13/books/review/new-cold-wars-david-e-sanger.html,"In “New Cold Wars,” David E. Sanger tracks the shifts in U.S. foreign policy as competition among the great powers re-emerges in the 21st century.",1200
The Age of the Open Letter Should End,2024-04-13 11:00:07+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Polls and Public Opinion; Social Media,,https://www.nytimes.com/2024/04/13/opinion/open-letters.html,"The open letter, as a genre, is far too limited. We speak with conviction, and then what?",1631
Military Aid to Israel Cannot Be Unconditional,2024-04-13 11:00:30+00:00,"Biden, Joseph R Jr; Netanyahu, Benjamin",Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; United States International Relations; Foreign Aid; Arms Trade; Palestinians; Civilian Casualties; Humanitarian Aid; Terrorism,Hamas,https://www.nytimes.com/2024/04/13/opinion/israel-military-aid.html,Israel’s leader has turned his back on America’s entreaties.,1205
Why Can’t Biden Triangulate Like Trump?,2024-04-13 11:00:31+00:00,"Biden, Joseph R Jr; Trump, Donald J",,United States Politics and Government; Presidential Election of 2024; Abortion; Israel-Gaza War (2023- ); Immigration and Emigration,Democratic Party,https://www.nytimes.com/2024/04/13/opinion/biden-trump-voter-base.html,There’s a difference between being aware of your base and being its prisoner.,882
Death of 14-year-old Ignites More Violence in West Bank,2024-04-13 11:58:06+00:00,,West Bank; East Jerusalem,"Israel-Gaza War (2023- ); Palestinians; Israeli Settlements; Demonstrations, Protests and Riots",,https://www.nytimes.com/2024/04/13/world/middleeast/israel-teen-west-bank-violence.html,Dozens of Israelis and Palestinians were wounded during clashes at several locations across the West Bank on Saturday after a missing teenage boy was found dead.,880
"For Many Western Allies, Sending Weapons to Israel Gets Dicey",2024-04-13 14:33:18+00:00,"Biden, Joseph R Jr; Meeks, Gregory W; Cameron, David",Gaza Strip; Hague (Netherlands); Israel,"Israel-Gaza War (2023- ); Palestinians; International Relations; Defense and Military Forces; War Crimes, Genocide and Crimes Against Humanity; Arms Trade",Democratic Party; World Central Kitchen; European Union,https://www.nytimes.com/2024/04/13/world/europe/israel-weapons-sales-genocide.html,"As civilian casualties in Gaza spiral, some nations are suspending sales amid accusations of abetting genocide and war crimes.",1474
Iran Seizes Commercial Ship Linked to Israel,2024-04-13 14:34:40+00:00,,Iran; Israel; Persian Gulf,Defense and Military Forces; Ships and Shipping; Freight (Cargo); Terrorism; Maritime Crime; Israel-Gaza War (2023- ); International Relations,Islamic Revolutionary Guards Corps; Houthis,https://www.nytimes.com/2024/04/13/world/middleeast/iran-seizes-ship-israel-hormuz.html,"Directly and through proxy groups like the Houthis in Yemen, Iran has been disrupting commercial shipping in the Persian Gulf for years.",503
Tensions Flare in West Bank After Israeli Teenager Is Found Dead,2024-04-13 23:15:05+00:00,"Biden, Joseph R Jr; Netanyahu, Benjamin",Damascus (Syria); East Jerusalem; Gaza Strip; Iran; Israel; Strait of Hormuz; West Bank,Palestinians; Israel-Gaza War (2023- ); Refugees and Displaced Persons; Ships and Shipping,,https://www.nytimes.com/2024/04/13/world/middleeast/israel-palestine-teenager-west-bank.html,"The killing, which Israel called a “terrorist attack,” prompted rioting by Israeli settlers that killed one Palestinian and raised fears of a broader escalation.",933
Iran Launches Aerial Attack on Israel,2024-04-14 00:27:09+00:00,,Iran; Israel,Defense and Military Forces; Israel-Gaza War (2023- ),,https://www.nytimes.com/video/world/middleeast/100000009413087/israel-iran-attack.html,Air-raid sirens sounded across Israel and the West Bank as the night sky lit up with incoming missiles and interceptions.,0
U.S. Intercepts Dozens of Iranian Drones and Missiles Aimed at Israel,2024-04-14 02:29:50+00:00,,Israel; Iran,Israel-Gaza War (2023- ); Defense and Military Forces; Missiles and Missile Defense Systems,United Nations; Defense Department,https://www.nytimes.com/2024/04/13/world/middleeast/united-states-iran-missiles.html,Britain’s defense secretary said British jets were prepared to intercept Iranian attacks. France and Germany expressed support.,484
Israel Faced a Sophisticated Attack From Iran,2024-04-14 06:41:56+00:00,,Israel; Middle East,Israel-Gaza War (2023- ); Defense and Military Forces; Missiles and Missile Defense Systems; War and Armed Conflicts,,https://www.nytimes.com/2024/04/14/world/middleeast/iran-israel-weapons.html,The weapons Iran employed this weekend travel farther and are more precise than those Hamas and other allies have used against Israel in the past six months.,439
Iran’s Attacks Bring Long Shadow War With Israel Into the Open,2024-04-14 09:14:27+00:00,,Iran; Israel,Iran-Israel Proxy Conflict; Israel-Gaza War (2023- ),,https://www.nytimes.com/2024/04/14/world/middleeast/iran-attacks-israel-history.html,"The volley of drones and missiles was the first time that Tehran directly attacked Israel from its own territory, one expert said.",742
How Did Israel Defend Against Iran’s Attack?,2024-04-14 10:20:26+00:00,,Israel; Iran,Israel-Gaza War (2023- ); Defense and Military Forces; Missiles and Missile Defense Systems; War and Armed Conflicts,,https://www.nytimes.com/2024/04/14/world/europe/israel-iron-dome-defense.html,"Israel’s Iron Dome defense system intercepts rockets that fly in high arcs, while its Arrow 3 system can stop ballistic missiles outside the atmosphere.",572
Biden Seeks to Head Off Escalation After Israel’s Successful Defense,2024-04-14 11:15:29+00:00,"Biden, Joseph R Jr; Netanyahu, Benjamin",Iran; Israel; Lebanon; Middle East,Missiles and Missile Defense Systems; United States International Relations; Israel-Gaza War (2023- ); International Relations; War and Armed Conflicts,,https://www.nytimes.com/2024/04/14/world/middleeast/biden-netanyahu-israel-iran-strikes.html,"The president told Israel that the interception of nearly all of the Iranian drones and missiles used to attack it constituted a major victory, and so further retaliation might not be necessary, U.S. officials said.",1433
Iran Attacks Israel,2024-04-14 11:45:59+00:00,"Biden, Joseph R Jr; Netanyahu, Benjamin",Iran; Israel,internal-storyline-no; Israel-Gaza War (2023- ),,https://www.nytimes.com/2024/04/14/briefing/iran-israel-attack.html,What we know about the assault — and what it means.,1856
Iran’s Strikes on Israel Open a Dangerous New Chapter for Old Rivals,2024-04-14 12:25:21+00:00,"Khamenei, Ali",Iran; Israel; Gaza Strip; Damascus (Syria); Middle East,Iran-Israel Proxy Conflict; Israel-Gaza War (2023- ); Missiles and Missile Defense Systems; International Relations,Quds Force,https://www.nytimes.com/2024/04/14/world/middleeast/israel-response-iran-attack.html,Experts say Tehran does not want a broader war. But it is far from clear whether Iran or Israel will choose to escalate a conflict that has become more direct and out of the shadows.,1493
What We Know About Iran’s Attack on Israel and What Happens Next,2024-04-14 12:28:46+00:00,"Suleimani, Qassim",Iran; Israel; Gaza Strip,Israel-Gaza War (2023- ),Defense Department,https://www.nytimes.com/2024/04/14/world/middleeast/iran-israel-drones-attack.html,Israel is deciding how to respond to an attack by Tehran in which it fired hundreds of drones and missiles. Its allies are urging restraint.,704
Strikes Upend Israel’s Belief About Iran’s Willingness to Fight It Directly,2024-04-14 15:14:05+00:00,"Fakhrizadeh, Mohsen",Iran; Israel; Syria; Middle East,Iran-Israel Proxy Conflict; Defense and Military Forces; Drones (Pilotless Planes); Missiles and Missile Defense Systems; International Relations; Israel-Gaza War (2023- ),Hamas,https://www.nytimes.com/2024/04/14/world/middleeast/iran-strikes-israel-analysis.html,"Israel had grown used to targeting Iranian officials without head-on retaliation from Iran, an assumption overturned by Iran’s attacks on Saturday.",1115
Iran Attack Tests Netanyahu’s Political Staying Power,2024-04-14 15:50:45+00:00,"Netanyahu, Benjamin",Israel; Iran; Middle East,Israel-Gaza War (2023- ),,https://www.nytimes.com/2024/04/14/world/middleeast/israel-netanyahu-iran-attack.html,"In a deeply polarized country that has again come under attack, Prime Minister Benjamin Netanyahu’s fate may depend on what happens next.",950
Johnson Says the House Will Vote on an Israel Bill in the Coming Days,2024-04-14 17:22:29+00:00,"Johnson, Mike (1972- )",,United States International Relations; United States Politics and Government; Foreign Aid; Israel-Gaza War (2023- ); Russian Invasion of Ukraine (2022),House of Representatives; Republican Party,https://www.nytimes.com/2024/04/14/us/politics/johnson-israel-ukraine-house.html,"Speaker Mike Johnson left unclear whether the vote on the security package, coming after Iranian attacks on Israel, would also include aid for Ukraine.",547
Iran Just Made a Big Mistake. Israel Shouldn’t Follow.,2024-04-14 18:43:42+00:00,"Netanyahu, Benjamin; Raisi, Ebrahim",Iran; Israel; Middle East,Iran-Israel Proxy Conflict; Missiles and Missile Defense Systems; Defense and Military Forces; Israel-Gaza War (2023- ),Hezbollah,https://www.nytimes.com/2024/04/14/opinion/israel-iran-attack.html,"There now needs to be a large, sustained, global initiative to isolate Iran.",1475
"For Israel, Revenge Should Be a Dish Served Cold",2024-04-14 18:47:32+00:00,"Netanyahu, Benjamin; Khamenei, Ali",Iran; Israel; Middle East,Iran-Israel Proxy Conflict; Israel-Gaza War (2023- ); Defense and Military Forces; Missiles and Missile Defense Systems,Hezbollah,https://www.nytimes.com/2024/04/14/opinion/israel-iran-netanyahu-biden.html,Israel has the right to retaliate against Iran’s missile barrage. It should bide its time.,914
Palestinians Trying to Return to Northern Gaza Say Israeli Troops Fired on Them,2024-04-14 22:01:19+00:00,,Israel,Israel-Gaza War (2023- ); Palestinians; Refugees and Displaced Persons,Hamas,https://www.nytimes.com/2024/04/14/world/middleeast/north-gaza-palestinians-attack.html,"An emergency worker and two people who tried to make the journey said Israeli troops shot into the crowd, forcing people to turn back in panic.",696
"After Iran’s Barrage, Israel Questions What Might Be Next for the Gaza War",2024-04-15 04:01:34+00:00,"Netanyahu, Benjamin",Iran; Israel; Rafah (Gaza Strip),Israel-Gaza War (2023- ); International Relations; Defense and Military Forces,Hamas; Hezbollah,https://www.nytimes.com/2024/04/14/world/middleeast/israel-iran-gaza.html,Military analysts are divided on whether a more direct confrontation with Iran might alter the war or affect a decision to invade the southern city of Rafah.,809
"With Iran’s Strikes, Arab Countries Fear an Expanding Conflict",2024-04-15 05:41:43+00:00,,Iran; Israel; United States; Gaza Strip,Israel-Gaza War (2023- ); International Relations,Hamas; Hezbollah,https://www.nytimes.com/2024/04/15/world/middleeast/iran-israel-mideast.html,The Iranian attack on Israeli territory made the Middle East’s new reality undeniable: Clashes are getting harder and harder to contain.,1419
"Picking a Jury to Try Trump, and What’s Next for Iran and Israel",2024-04-15 10:00:08+00:00,,Gaza Strip; Iran; Israel,International Relations; Israel-Gaza War (2023- ); Real Estate and Housing (Residential); Defense and Military Forces; Presidential Election of 2024; Jury System,,https://www.nytimes.com/2024/04/15/podcasts/trump-trial-mortgage.html,"Plus, the mortgages keeping people stuck in their homes.",98
Iran’s Unprecedented Attack on Israel,2024-04-15 10:00:10+00:00,,Iran; Israel; Middle East; Tehran (Iran),Israel-Gaza War (2023- ); Drones (Pilotless Planes),,https://www.nytimes.com/2024/04/15/podcasts/the-daily/iran-israel-attack.html,A yearslong shadow war between the countries burst into the open after Tehran fired hundreds of drones and missiles.,314
Oil Markets Shrug Off Iran’s Attack on Israel,2024-04-15 10:43:53+00:00,,Iran; Israel,"Prices (Fares, Fees and Rates); Israel-Gaza War (2023- ); Oil (Petroleum) and Gasoline",,https://www.nytimes.com/2024/04/15/world/middleeast/iran-israel-oil-prices.html,Investors are taking a wait-and-see approach after the much-anticipated aerial assault had little effect on oil supplies.,220
Markets Brace for Israel’s Next Move,2024-04-15 12:08:01+00:00,"Netanyahu, Benjamin; Biden, Joseph R Jr; Dimon, James",Israel; Iran; Middle East,internal-storyline-no; Oil (Petroleum) and Gasoline; Stocks and Bonds; United States Economy; Drones (Pilotless Planes); International Relations; Presidential Election of 2024; Israel-Gaza War (2023- ); Inflation (Economics),Hamas,https://www.nytimes.com/2024/04/15/business/dealbook/markets-israel-iran-attack.html,"Global equities and oil prices were stable following Iran’s missile and drone attack on Israel, but analysts warn that the calm may not last.",1809
"With Nuclear Deal Dead, Containing Iran Grows More Fraught",2024-04-15 15:17:18+00:00,"Biden, Joseph R Jr; Bolton, John R; Khamenei, Ali; Trump, Donald J; Putin, Vladimir V",Iran; Israel; Middle East; Russia; China,United States International Relations; Israel-Gaza War (2023- ); Nuclear Weapons; International Relations,,https://www.nytimes.com/2024/04/15/us/politics/iran-israel-nuclear-deal-biden.html,"The U.S., Europe, Russia and China worked together on a 2015 deal to limit Iran’s nuclear program. The arrangement’s unraveling and the spike in superpower tensions make this a dangerous moment.",1421
