Poster,Date,Tweet,No of Likes,No of Retweets,No of Replies,No of Views
LPNational,"December 08, 2023 05:25 PM","You are most certainly not. Even as Americans languish, you send billions of dollars to Ukraine and Israel.  All while the IRS seizes our wealth, and the Fed destroys whats left of it through the money printers.",742,44,19,N/A
YATPOfficial,"March 05, 2024 12:05 AM","Joslyn Sanders was expecting to go into court last Wednesday in Denton, TX to hear the news that she would be given her son, Josiah Sanders, back from the state’s care. As we’ve come to expect, the state isn’t wanting to give up their control so easily.  In the courtroom, Texas",346,130,25,N/A
YATPOfficial,"February 27, 2024 01:40 AM","This is Joslyn and Josiah Sanders.  Josiah was a healthy baby boy born in May of 2021.  After Joslyn stopped breastfeeding Josiah in March of 2023, he experienced some eating difficulties and had a minor seizure. A visit to the ER revealed Josiah had a mild calcium deficiency. A",582,293,62,N/A
YATPOfficial,"December 08, 2023 12:06 AM","Meet the Hernandez family. Thats Matt and Tuckey smiling with their beautiful young daughters.  Over the past few months, the Georgia state government has ripped this family apart, because one of their daughters has a medical condition that the court refuses to acknowledge.",217,109,9,N/A
YATPOfficial,"December 21, 2023 12:36 AM","Meet the Williams.  After growing up with four foster brothers, Jennifer was looking forward to following in that tradition with her own home. While dating Jonathon, he was all-in on doing the same.   They have always believed it was their job to not only protect the children in",216,67,9,N/A
ToddHagopian,"May 26, 2024 10:30 PM","Redpath wins Treasurer  (and, with that, I am officially UNEMPLOYED!!!!)  #LibertarianConvention",257,18,134,N/A
ToddHagopian,"March 21, 2024 02:06 AM",Name something the Federal Government does better than the Free Market,430,93,982,N/A
ToddHagopian,"May 24, 2024 08:35 PM",".@RobertKennedyJr is the first non-libertarian presidential candidate, since @RonPaul, who has accurately described government’s assault on the Bill of Rights  #LibertarianConvention",644,101,30,N/A
ToddHagopian,"May 26, 2024 07:39 PM","Congratulations to @realDonaldTrump for getting 6 out of 800+ votes, after begging the Libertarian National Convention to nominate him  #LibertarianConvention",3726,1085,1768,N/A
ToddHagopian,"December 22, 2023 05:12 PM","Biden just blanket pardoned all marijuana possession cases, even in cases where there has been no charge or conviction.  Give credit where credit is due  A bunch of former Presidents could have, and should have, taken this step but did not.  Thank you, @POTUS!",681,79,115,N/A
ToddHagopian,"May 26, 2024 03:11 PM","Terrible strategic mistake for @RobertKennedyJr to limp in and make a half-ass run for the Libertarian Presidential nomination  Wow, just a terrible move.  He should have ran early, and ran hard, if he wanted any chance to win  #LibertarianConvention",206,15,71,N/A
ToddHagopian,"February 16, 2024 03:23 AM","In 1895, the Supreme Court declared the income tax unconstitutional. In a 5-4 ruling, the high court decided that the income tax was forbidden by Article I, Section 9, of the Constitution  The Founders did NOT want this!",467,102,29,N/A
ToddHagopian,"August 19, 2024 10:14 AM","The US Government could raise everyone’s taxes by about 40% and barely balance the budget, if we are lucky  We do not have a tax problem, we have a spending problem  Ask the candidates about THAT!",418,77,26,N/A
ToddHagopian,"December 29, 2023 02:42 AM","I think Maine and Colorado are wrong for kicking Trump off the ballot…  But, hearing the Trumpsters squeal about ballot fairness is hysterical after they (and the democrats) have done everything they can to keep third parties off the ballot and debate stages for YEARS!",537,93,33,64131
ToddHagopian,"March 08, 2024 02:56 AM","Biden just proposed a two year annual tax credit of $4,800/year for all homeowners  That’s the equivalent of giving about $1 trillion to the richest members of the economy",491,55,81,N/A
ToddHagopian,"May 26, 2024 01:05 AM","Trump commits to name multiple Libertarians to his cabinet, if elected  #LibertarianConvention",230,16,89,N/A
ToddHagopian,"May 26, 2024 01:05 AM","Trump commits to name multiple Libertarians to his cabinet, if elected  #LibertarianConvention",230,16,89,N/A
ToddHagopian,"February 20, 2024 08:54 PM","It’s adorable that people think “woke” teachers can brainwash children, but they don’t believe that bigoted politicians/parents can do the exact same thing…",202,34,91,N/A
ToddHagopian,"May 26, 2024 07:39 PM","Congratulations to @realDonaldTrump for getting 6 out of 800+ votes, after begging the Libertarian National Convention to nominate him  #LibertarianConvention",3726,1085,1768,N/A
ToddHagopian,"December 22, 2023 05:12 PM","Biden just blanket pardoned all marijuana possession cases, even in cases where there has been no charge or conviction.  Give credit where credit is due  A bunch of former Presidents could have, and should have, taken this step but did not.  Thank you, @POTUS!",681,79,115,N/A
ToddHagopian,"May 26, 2024 03:11 PM","Terrible strategic mistake for @RobertKennedyJr to limp in and make a half-ass run for the Libertarian Presidential nomination  Wow, just a terrible move.  He should have ran early, and ran hard, if he wanted any chance to win  #LibertarianConvention",206,15,71,9192
ToddHagopian,"February 13, 2024 02:13 AM",Most of us would be on the streets if we were not allowed to get a job  Make it legal for people to work,222,15,29,N/A
ToddHagopian,"August 18, 2024 01:55 PM","Many “Libertarian” accounts have figured out if they align with a duopoly candidate, they can get more followers, more engagement & make a few bucks  My account is staying true  Both major candidates are terrible  I will continue to attack them both  I’m not here for the money",448,47,53,N/A
ToddHagopian,"August 19, 2024 10:14 AM","The US Government could raise everyone’s taxes by about 40% and barely balance the budget, if we are lucky  We do not have a tax problem, we have a spending problem  Ask the candidates about THAT!",418,77,26,N/A
ToddHagopian,"January 21, 2024 04:10 PM","If you made $14,000 (today’s equivalent of $175K) in 1949, you would’ve paid $140 in social security tax ($1,740 in today’s dollars)  If you make $175,000 in 2024, you will pay over $10,000 in social security  They have raised the tax over 600% & told you it was for your own good",2181,513,69,N/A
ToddHagopian,"December 21, 2023 01:52 AM","Can’t wait to see Biden lose in Colorado when the Trump ballot removal backfires  Not because I like Trump, I actually hate him, but because I hate people who use ballot access to restrict electoral choice",304,30,20,10830
theintercept,"October 12, 2023 05:22 PM","As the IDF says it does not “have time” to confirm the reports of beheaded babies, the level of misinformation around events in Israel “seems near unprecedented.”  Click the image below to read our reporting.",253,127,43,N/A
theintercept,"October 23, 2023 09:03 PM",“It’s not too late to change your stance and stand on the righteous side of history.”  Sixteen former campaign staffers for Sen. John Fetterman penned an open letter urging him to support an Israel-Hamas ceasefire.  Read more here.,383,112,44,N/A
theintercept,"July 12, 2024 10:01 PM","“What’s of greatest concern is not really my 20-year-plus career at Columbia, but what this says about peaceful protest on our campuses, around the lives and dignity of Palestinians,” Franke said.",646,530,265,N/A
theintercept,"May 24, 2024 11:52 AM",Hundreds of Palestinian Doctors Disappeared Into Israeli Detention  by @KaviChek,509,563,23,N/A
theintercept,"November 02, 2023 01:19 PM","Kathy Hochul’s Israel trip bankrolled by group funneling tax-exempt money to illegal settlements  by @akelalacy, @chrisgelardi",310,225,20,41713
theintercept,"May 13, 2024 05:56 PM","American Medical Missions Trapped In Gaza, Facing Death by Dehydration as Population Clings to Life  by @ryangrim, @HindGaza",363,330,20,N/A
theintercept,"October 13, 2023 04:08 AM","The revenge that Israel will now exact will be hideous, as was that taken by the U.S., writes @schwarz. There is nothing on earth like the fury of the powerful when they believe they have been defied by their inferiors.",486,206,54,N/A
theintercept,"November 07, 2023 01:37 PM",This Republican congressman denies the existence of ‘innocent Palestinian civilians.” Now he’s attempting to hobble humanitarian aid to Gaza.  Read our story below.,211,165,31,N/A
theintercept,"January 17, 2024 01:56 AM",Senate kills measure to scrutinize Israeli human rights record as condition for aid  by @premthakker,212,162,18,N/A
theintercept,"October 21, 2023 04:10 AM","The revenge that Israel will now exact will be hideous, as was that taken by the U.S., writes @schwarz. There is nothing on earth like the fury of the powerful when they believe they have been defied by their inferiors.",316,146,29,N/A
theintercept,"October 28, 2023 03:07 PM","On Friday, the U.S. Senate passed a unanimous resolution condemning what it called “anti-Israel, pro-Hamas student groups” across the country following a day of walkouts.  Read more from @MazMHussain.",179,157,53,44682
