Poster,Date,Tweet,No of Likes,No of Retweets,No of Replies,No of Views
marklevinshow,"October 15, 2023 12:48 PM","CNN is true to form, an American propaganda operation for the Hamas terrorists.  Indeed, that is the role most American and European media play.  Look at this story.  The reason these Palestinians are stuck in Gaza City is because Hamas will not let them leave and havent for a",4874,1303,495,503798
marklevinshow,"October 11, 2023 01:44 PM","How much longer will we, the people, tolerate a university system that uses hundreds of billions of our tax dollars to fund terrorist-supporting groups like the preposterously self-named Students for Justice in Palestine?  When will state legislatures defund these anti-academic free speech propaganda mills that are destroying our country and and serve as violence-promoting citadels?  How much more of this will we, the people, allow our money to support this? …",7021,1939,619,245774
marklevinshow,"November 03, 2023 08:17 PM","NEVER AGAIN, MEDIA, WHETHER YOU LIKE IT OR NOT  The media CANNOT stop lying, using Soross Media Matters as their source and using their spin, the sickening statement from an anonymous CNN spokesman, then, of course, the Washington Post (which was silent during most of the Holocaust), and now, to top it off, a Biden regime propagandist.  It wont work as they hang on the words ""were"" and ""werent."" The media have been horrendous in their coverage of the Oct. 7 slaughter of Israeli Jews and their subsequent use of Hamas lies, including the notorious reporting about the Gaza hospital, which they blamed on Israel, the use of Hamas statistics, the regurgitation of Biden administration talking points, and relentless insinuations and worse about Israel and its military killing civilians.  The New York Times and Washington Post essentially covered up the Holocaust as it was occurring.  The Times issued a quasi-apology in 2001 (the Post still has said nothing to the best of my knowledge, some 80 years later).  And the Biden administration is undermining Israels ability to defeat Hamas while claiming to support Israel.  I will not allow the corporate media, and their numerous propagandists, to get away with their hate and lies. Never again will the media be free to push a hateful narrative without pushback from me and conservatives like me.  They can try and use the words ""were"" or ""werent"" to distract from what is really happening, and ask a Biden lapdog staffer for his input, but it will not work.  And the media and Biden have yet to call any of the members of Congress who would not even vote to condemn what happened to the Jews on Oct. 7 antisemites, all but one of whom is a Democrat.  Indeed, when antisemitism has reached historic highs in our country, Biden refuses to call out specific colleges, groups, media personalities, and Democrats for spewing their poison.  Biden and his media are a disgrace, and I will remain unrelenting.  And I encourage all people of good faith, who stand for humanity against terrorism and antisemitism, to join me in saying Never Again.  I will not be intimidated, and neither should any of you!  I told my nephew, when he left our country to go to Israel several weeks ago to fight these terrorists, which he is doing at the this very moment, that I would not sit quietly while the American media turned Israel and its heroic fighters into the perpetrators rather than the defenders, as we knew the media would and, true to form, the media are doing.  And they do the same to Americas military heroes, who I will continue to support and defend without reservation.  There is no price too high for me to pay speaking out in our country against this media-Democrat cabal compared to what the people in Israel are going through.  Twist, spin, deceive, false narratives, and lies.  That defines the American media.  And thats why the media are despised by a large majority of the people, and rightly so.",1675,468,233,319822
marklevinshow,"October 11, 2023 01:24 PM","We do not have a free press.    The same New York Times pro-Hamas terrorist media that supports deadly lawlessness in our own streets and undermining police, and a wide-open southern border with horrific levels of inhumanity and fentanyl killing and tens of thousands of Americans undermining our border patrol, are now turning their bloodlust on the Israelis and attempting to undermine their efforts to destroy Hamas.  As a society, we need to begin a discussion about a corporate media that hates America, hates Israel, and hates freedom for the rest of us under the banner of a ""free press.""  We need a real free press in America, not a press filled with vile left-wing activist who use freedom of the press to destroy free societies like ours and Israels.",2634,659,201,207342
marklevinshow,"October 30, 2023 11:07 PM","Why dont Biden, Blinken, and the other Democrats demand that Hamas Nazis surrender?  That would save lives.",4827,1112,311,95325
marklevinshow,"October 11, 2023 01:24 PM","We do not have a free press.    The same New York Times pro-Hamas terrorist media that supports deadly lawlessness in our own streets and undermining police, and a wide-open southern border with horrific levels of inhumanity and fentanyl killing and tens of thousands of Americans",2634,659,201,207344
marklevinshow,"November 02, 2023 11:51 PM","Rather than pressuring Israel to enter into a ceasefire and provide aid and comfort to the enemy, Biden, the Democrats and their media should be supporting Israel to eradicate Hamas as quickly as possible to make clear to Iran, Russia, China, and North Korea that the United",3316,761,320,149603
marklevinshow,"October 12, 2023 02:34 PM","As the media report casualties in Gaza, why will they not report that Egypt is blocking the major crossing area for Palestinians to enter Egypt.  The Israelis want the civilians to use that crossing, but now our media are regurgitating Egyptian propaganda that it is too",2359,708,241,256878
marklevinshow,"November 03, 2023 03:16 PM","Unbelievable and sickening. Biden turning on Israel for purely domestic political purposes. Biden losing support among Arab supporters of Hamas in Michigan and elsewhere. So he implies Israel’s not protecting civilians and there must be a ceasefire, which would utterly undermine",6193,1597,910,397155
marklevinshow,"November 15, 2023 05:01 PM","THE EVIL, CONTEMPTIBLE EHUD BARAK  Ehud Barak, the power-hungry fascist and disgraced former Israeli prime minister, was leading a coup and revolution, pushing Israel into a civil war, while Hamas was planning its October 7 monstrous atrocities against Israels citizens.  Barak must be held to account and a full investigation into his treasonous and treacherous acts must be conducted once the war is over.  Even now, in the middle of war for its survival, Barak is appearing everywhere, including on foreign TV and in foreign print media, continuing to lead a Fifth Column against the Israeli government and his own country, all in the name of ""democracy,"" of course.  Jews have suffered from his likes before, even going back to the Roman siege on the Second Temple, when vicious Jewish factions were trying to destroy each other behind the Temples walls as the Romans were breaching its defenses.  If Barak had his way, going back to the time when he was a disastrous failure as a prime minister, having offered to surrender virtually all of Judiah and Sameria to the terrorist Arafat and the PLO, as well a significant part of Jerusalem, Israel would have already lost this war to the terror regimes and terrorists that surround it.   …",2220,704,233,271325
marklevinshow,"November 11, 2023 05:46 PM","Hamas Nazi supporting AP is at it again.  Hamas terrorists have plenty of fuel, but rather than using it for the hospitals, they steal it from hospitals, and us it to launch missiles into Israel.  Now, the whole world knows this, but the focus is on Israel.  Hey AP, how many citizens in Gaza has Hamas murdered or killed through battle tactics?  Where are your photos today of Hamas Nazis shooting citizens who are trying to leave through pathways that THE IDF has created for their escape?  You know your wire service is the most ubiquitous in the world, and rather than reporting the news with factual context, you do this.  Shameless.  Meanwhile, the 4 top Hamas Nazi leaders are billionaires who live in luxury in Qatar and Turkey. …",1833,524,123,169936
marklevinshow,"November 11, 2023 01:02 PM","Notice the Biden regimes double standard?  The Jewish state of Israel, having suffered horrendous atrocities from the genocidal Hamas Nazis, is repeatedly and publicly and privately admonished by Biden and Blinken and their media not to fight too hard against the mass murderers who attacked them, but they debate over and tiptoe around whether to call out Xi for his mass torture, rape, and murder of innocent Muslims.  This is the same Xi who is working with the Iran Nazi regime.  No wonder Biden and Blinken are an international joke and an American humiliation.  …",2137,543,160,182349
marklevinshow,"November 25, 2023 05:12 PM","Hamas-Nazi strategy is delay and survive. And Biden-Blinken are playing right into their hands. Intentionally. Biden-Blinken want Israel weak and internally divided so they can remove Netanyahu, replace him with an lapdog, and impose their deadly two-state final solution on Israel where Israel loses its territorial sovereignty over Judea and Samaria to the PLO and the ability to determine what comes of Gaza.  So committed are these ideological fools to this agenda that they won’t stop arming Iran and won’t effectively defend our own forces in the region so as to not disrupt their deadly diplomacy.",9788,3335,800,527046
marklevinshow,"November 15, 2023 09:21 PM",About 300 Jewish people headed to DC Israel rally left stranded by bus drivers staging ‘deliberate and malicious’ walkout,1123,389,139,57666
marklevinshow,"December 04, 2023 12:19 PM","With all due respect, we saved your countrys ass at great expense to our soldiers.  Sit down and shut up, coward, and let Israel do the job that you would never have to courage to do!",2289,444,206,70437
marklevinshow,"November 25, 2023 05:12 PM","Hamas-Nazi strategy is delay and survive. And Biden-Blinken are playing right into their hands. Intentionally. Biden-Blinken want Israel weak and internally divided so they can remove Netanyahu, replace him with an lapdog, and impose their deadly two-state final solution on",9788,3335,800,527048
marklevinshow,"November 11, 2023 12:45 PM","It wasnt long ago when Macron was kissing Xis ass.  Now he says Israel has the right to defend itself (oh, how righteous of him) but must not bomb Gaza -- and then he blames Israel for killing citizens.  This dumbass is a sucker for the Hamas-Nazi propaganda operation.  He has",1342,229,116,102431
marklevinshow,"November 13, 2023 08:30 PM","The Biden regime is in full propaganda mode, as is its media, demanding that Israel lose the war.  Israel is not doing enough for the civilians in Gaza, even though Israel is the only country trying to actively protect the civilians while trying to defeat Hamas.  Israel must not push back too hard against Hezbollah in the north of Israel, even though the Iranian terrorist surrogate is constantly firing missiles and artillery shells into Israel and trying to breach the border into Israel.  The Biden regime is leaking to the media, it is openly condemning and undermining Israel, it is making demands about what will happen to Gaza when the war is over, etc.  Meanwhile, the Biden regime has taken no steps to alter its own insane behavior, including continuing to subvert the sanctions against Iran shipping oil to China and other countries, which is funding its war and terrorism activities.  It refuses to respond to Irans attacks on our soldiers through their surrogates with serious and consequential military strikes against Iran.  Much more can be said and will be said on radio this evening, but the Biden regimes unconscionable and contemptible actions blew up the Middle East and is undermining both Israeli and American interests.",1139,267,143,92517
marklevinshow,"December 04, 2023 12:27 PM",Damn good question.  Where the hell has Michelle Obama been?  Has she said anything about the mass rape of Israeli girls by the Hamas Nazis?,2120,564,605,95248
marklevinshow,"November 19, 2023 01:11 PM","Bidens treatment of Israel, a sovereign nation, is both antisemitic and disastrous",1383,322,197,57419
marklevinshow,"November 11, 2023 01:02 PM","Notice the Biden regimes double standard?  The Jewish state of Israel, having suffered horrendous atrocities from the genocidal Hamas Nazis, is repeatedly and publicly and privately admonished by Biden and Blinken and their media not to fight too hard against the mass murderers",2137,543,160,182352
marklevinshow,"December 03, 2023 01:01 AM","The Biden regime betrayal of Israel intensifies; now, the hapless, clueless SecDef chimes in.  Israel is alone in fighting terrorism in the Middle East, while our country, supposedly its ally, is funding Hamas, Hezbollah, the PLO and the Iranian Nazi regime.  Austin is another",6169,1918,412,322317
marklevinshow,"December 05, 2023 04:31 PM","Will the media condemn Jayapal as a Jew-hating bigot for her sickening comments and spin on the rape of Jewish girls, which is a war crime?  Will the Democrat Party?  The White House refused when asked yesterday. Michelle Obama has yet to condemn Hamas Nazis at all, despite being",3101,913,239,125277
marklevinshow,"December 03, 2023 11:24 PM","BIDEN-BLINKEN CONTINUE TO BETRAY ISRAEL AND THEIR CITIZENS  Biden-Blinken continue to betray Israel, threatening to cut off military aid if it does not comply with the Biden-Blinken demands.  Meanwhile they continue to funding Hamas through UNRWA, the PLO directly, and the Iranian Islamist regime by refusing to enforce oil and other sanctions (theyve issued waiver after waiver).  …",1459,476,144,92605
marklevinshow,"November 28, 2023 05:15 PM",THIS IS EXACTLY WHAT I HAVE BEEN WARNING FOR WEEKS: BIDEN IS SABOTAGING ISRAEL AND WILL NOT ALLOW IT TO ERADICATE HAMAS!,5442,2031,693,132826
marklevinshow,"November 12, 2023 06:03 PM","Do Biden, Blinken, Macron, the Hamas Nazi supporting media comprehend the kind of sub-human terrorists Israel is dealing with? …",2127,582,320,72729
marklevinshow,"December 03, 2023 09:57 PM",Another Democrat-Marxist monster excuses the horrendous rape of Israel girls by the Hamas Nazi Palestinians,4473,1722,519,129501
marklevinshow,"November 14, 2023 02:37 PM","But dont you dare condemn media darling Obama and his hate for Israel, and who the Israelis rightly despise",3228,1077,409,76121
marklevinshow,"December 03, 2023 11:24 PM","BIDEN-BLINKEN CONTINUE TO BETRAY ISRAEL AND THEIR CITIZENS  Biden-Blinken continue to betray Israel, threatening to cut off military aid if it does not comply with the Biden-Blinken demands.  Meanwhile they continue to funding Hamas through UNRWA, the PLO directly, and the",1459,476,144,92605
marklevinshow,"December 01, 2023 01:39 PM","It is also not the first time the New York Times, Washington Post, and the rest of the media betrayed the Jews.  The Holocaust was the first time, and many scholars have written extensively about it.  Well, rather than Never Again, it is happening again, under a Democrat",1687,456,106,91603
marklevinshow,"November 13, 2023 08:30 PM","The Biden regime is in full propaganda mode, as is its media, demanding that Israel lose the war.  Israel is not doing enough for the civilians in Gaza, even though Israel is the only country trying to actively protect the civilians while trying to defeat Hamas.  Israel must not",1139,267,143,92519
marklevinshow,"November 22, 2023 01:33 PM","In the future, American politics and society will be defined by those individuals and institutions in our country who stood with or appeased the Islamist Nazis; those who were acquiescent or silent, or indulged in “moral equivalency” in the face of such evil, inhumanity and",1199,284,209,110112
marklevinshow,"November 15, 2023 04:45 PM","All federal funds going to Posion Ivy League school Harvard, should be eliminated, including grants and student loans.  It is a hot bed of pro-Hamas, pro-terrorism, pro-antisemitism, none of which is protected free speech.  The only speech squelched by Harvard is the speech of",3035,725,136,121011
marklevinshow,"December 11, 2023 03:24 PM","The New York Times is running a pattern of stories attempting to smear Israeli PM Benjamin Netanyahu in an effort to building support for his ouster.  Lets keep an eye on this as the New York Times once a week, carved up Israel and a ""two state solution.""  This is now a growing media campaign.",1240,388,123,70086
marklevinshow,"December 07, 2023 09:34 PM","CAIR was founded by Hamas in a meeting of top Hamas Islamist Nazis in a Marriott hotel near the Philadelphia airport.  The FBI bugged the place at the time and collected a great deal of evidence of criminal activity and money laundering use in the Holy Land Foundation case.  Ever since, CAIR has been welcome by most media outlets, in the halls of Congress, and even at the FBI, claiming to be the largest Muslim civil rights group in America.  It is an Islamist operation.  They visited the Obama White House repeatedly. They were and are prominent in the Democrat Party.  And they have been welcomed at various events in the Biden regime.  Here, thanks to MEMRI, the top CAIR Hamas thug, who was in that meeting in Philadelphia, is celebrating the horrendous atrocities committed against Israeli citizens on Oct. 7.  This POS says what he actually believes in front of like-minded Jew-haters.  CAIR should be labeled by law enforcement as the American arm of Hamas, the latter of which has been labeled a terrorist organization by our government. …",2009,758,113,146483
marklevinshow,"December 25, 2023 04:35 PM",Israel has done more to punish Iran than the U.S.  Shame on Biden. Congratulations to Bibi.,3707,753,165,160758
marklevinshow,"December 07, 2023 09:34 PM",CAIR was founded by Hamas in a meeting of top Hamas Islamist Nazis in a Marriott hotel near the Philadelphia airport.  The FBI bugged the place at the time and collected a great deal of evidence of criminal activity and money laundering use in the Holy Land Foundation case.  Ever,2001,555,168,173059
marklevinshow,"December 17, 2023 03:53 PM","Lindsey, you lie to my face.  Enough with your unprincipled games.  You slobbered all over Qatar last week.  Today, you go on Meet the Press and tell Israel either they accept a two-state solution (which is about as stupid as it gets) or they face a death spiral.  You are way out of your lane.  Youre doing Bidens bidding, Qatars bidding, while pretending to be defending Israel.  The terrorists dont want two-states, they are ideologically committed to a caliphate, they want the annihilation of Israel and its Jewish population. Are you really this obtuse. How many times do they have to explicitly say this?  How many times do they attack Israel before you get this through your head.  And who elected you, Biden, and the rest to tell a sovereign state what they must do to their own boundaries and against their will. And you go on Meet the Press to announce your views, which are nothing more than the propaganda we get from the Biden White House and your friends in Qatar and elsewhere.  Why dont you tell your buddies in Qatar to stop funding Hamas and stop protecting their billionaire leaders?  And could go on but Ill save it until I return to radio in early January.  Shame on you!  A two-state solution is a final solution for Israel.",6681,2055,787,718194
marklevinshow,"December 19, 2023 01:42 PM","1. Israel will shift to local production of munitions to minimize reliance on American supplies, @ynetalerts reports; Defense Ministry plan will focus on Air Force munitions & raw materials currently acquired abroad, mostly from US   >>>",1355,350,94,211760
marklevinshow,"December 20, 2023 08:06 PM","The pro-Hamas Nazis have been vandalizing monuments and Jewish property for months. Now, the Lincoln memorial.  Conversely, the supporters of Israel are civilized and law-abiding.",2157,566,298,79371
marklevinshow,"December 19, 2023 04:01 PM",Critically important.  Democrat presidents and Democrat Congress no longer reliable allies with Israel as the Hamas elements in the Democrat Party coalition become stronger.,1779,441,141,70342
marklevinshow,"December 18, 2023 03:40 AM",Biden’s a pathological liar.  Even ABC News refutes his smear against Israel re “indiscriminate bombing”,2001,555,168,173060
marklevinshow,"December 20, 2023 09:27 PM","Soros’s Hamas-Nazi supporting Media Matters, led by a homophonic, misogynistic, antisemitic bigot, spends millions smearing conservatives.  Their site is a poisonous, dark money funded operation. For months, since the horrendous atrocities committed by Palestinian terrorists",1435,426,130,91211
marklevinshow,"December 07, 2023 01:45 PM","The real Bernie Sanders, enemy of free people everywhere.  There are, in fact, antisemites who are born Jewish but largely reject the Jewish faith and Jewish history.  They view themselves as ethnic Jews not Jews of faith. They tend to be radical leftists and Marxists, and like",3133,891,362,117677
marklevinshow,"December 18, 2023 07:51 PM",Flashback?  Hamas-Nazi supporting media unhinged in their efforts to try to turn Trump into Hitler. Imprison Trump. Imprison Trump’s supporters. Block Trump from ballot access. Bankrupt Trump with ludicrous civil suits. Smear Clarence Thomas so he can’t rule on the Court’s,5003,1254,384,168339
marklevinshow,"December 07, 2023 12:07 PM","Israel is a sovereign country. Biden and Blinken may think they can bully the Israeli people but they must not. They blew up the Middle East and have blood on their hands. Screw them and their outrageous demands. And they’re still funding Iran, Hamas and the PLO. …",1482,360,109,74619
marklevinshow,"December 08, 2023 03:20 PM","Biden funds and arms the terrorists, then demands Israel agree to a long-term ceasefire, and now demands that Israel end its military operations by Dec. 31. The Biden-Blinken betrayal of Israel continues. Biden is worried about his political coalition and re-election, not the security of Israel and its people.  He’s a contemptible political thug.  Israel must finish what the Hamas Nazis started.",2192,712,272,169745
marklevinshow,"December 18, 2023 01:45 PM",Menorahs across the US are vandalized as Jewish communities celebrate Hanukkah amid a spike in antisemitism,2192,712,272,169747
marklevinshow,"December 08, 2023 04:47 PM","Biden funds and arms the terrorists, then demands Israel agree to a long-term ceasefire, and now demands that Israel end its military operations by Dec. 31. The Biden-Blinken betrayal of Israel continues. Biden is worried about his political coalition and re-election, not the",1240,388,123,70088
marklevinshow,"December 08, 2023 03:20 PM",Live update: Biden administration said to demand Israel conclude war against Hamas by end of year  . Click to read,1435,426,130,91211
marklevinshow,"December 11, 2023 03:24 PM","The New York Times is running a pattern of stories attempting to smear Israeli PM Benjamin Netanyahu in an effort to building support for his ouster.  Lets keep an eye on this as the New York Times once a week, carved up Israel and a ""two state solution.""  This is now a growing",3133,891,362,117677
marklevinshow,"December 19, 2023 10:32 PM",Enough with the unconscionable media slurs comparing Trump to Hitler  The grotesque and unconscionable references in the media and Democrat Party ranks to Donald Trump as Hitler is beyond repulsive. It turns a horrendous genocide of millions of Jews into a cheap political media,1553,397,83,171908
marklevinshow,"January 28, 2024 01:08 PM",NBC and the rest of the Hamas-Nazi supporting media defend the UN’s role in slaughtering Israelis on October 7 and demand continued funding for the terrorist-supporting agency directly involved. Trump had cut off UNRWA. When Biden came to office he immediately poured hundreds of millions of our dollars into this rats next — just as he rearmed Iran and poured millions into the PLO …,1460,417,71,102109
marklevinshow,"February 04, 2024 12:48 PM","Biden continues to starve Israel of munitions, insisting Israel only receives munitions if other projects are funded as well. Biden and Blinken fund Iran, which kills Americans, by lifting sanctions and funding hostage taking, but Israel is used as a pawn.  Biden and Blinken are Israel’s worst enemies.  …",4152,1380,256,141493
marklevinshow,"February 04, 2024 10:25 PM","Rather than condemning antisemitism in Dearborn, Biden plays to the crowd and joins the chorus.  The same Biden who has barely said a damn thing about Jew-hatred throughout the leftwing Democrat culture.  The same Biden who is funding Middle East Islamism and terrorism.   …",1790,463,92,116384
marklevinshow,"January 29, 2024 12:28 AM",Ambassador Friedman: Biden sabotaging and lying about Israel,1780,557,68,73731
marklevinshow,"February 01, 2024 01:43 AM",Where the hell does Biden get the constitutional authority to unilaterally recognize or more accurately create a Palestinian state?  Especially one that threatens the survival of Israel. How does he assert the power to convey Israel’s indigenous land to others?  And when the hell,1736,435,178,178068
marklevinshow,"January 31, 2024 05:58 PM",I’m hoping this is just unauthorized and false messaging from one of the many at State who despise Israel. But make no mistake — this “recognition” would be even more devastating to Israel than the attacks of October 7!! Not to mention rewording terrorists for their brutality!,1842,706,107,60261
marklevinshow,"January 11, 2024 10:44 PM",Biden re-armed the Islamist Nazi regime in Iran and Iran responds by seizing an oil tanker,9848,3011,512,142927
marklevinshow,"January 12, 2024 02:43 PM","WHAT THE HELL!  How do the congressional Republicans let this slide without oversight, conditions, and transparency!  Biden extends our arrangement with Qatar, a terrorist sponsoring regime that has corrupted our colleges and universities and has flooded our politics and",2017,611,158,110604
marklevinshow,"January 19, 2024 12:55 AM","Why are Blinken and Austin and others in the Biden regime meeting individually with members of Israels war cabinet?  They are literally trying to break the governments coalition and topple the Prime Minister, who is having to lead the war against Iran-Hamas-Hezbollah- PLO and",13981,5206,764,235392
marklevinshow,"January 20, 2024 07:02 PM",Harvard is irredeemably racist and antisemitic,1918,447,115,60778
marklevinshow,"February 02, 2024 02:20 AM","Biden now threatens Jews, smears Jews, and undermines Jews. The Israelis in Judea and Samaria are not targeting Palestinians. The opposite is true. This is part of Biden’s libel campaign to force Israel to surrender Judea and Samaria to the Palestinians.  Biden is an irredeemable bigot using fascist tactics like this executive order. …",4535,1387,305,201403
marklevinshow,"January 31, 2024 02:09 PM","Trump had cutoff UNRWA. Of course, Biden funded it like never before. The UN is an evil institution operating in our midst. It’s headed by a Hitlerian, its blue helmets rape, and its employees promote Palestinian terrorism in the Middle East, including direct involvement in the Oct. 7 slaughter of Israelis.  Let the Democrat Party and Soros fund it since they defend the institution, rather than the American people.  …",2229,655,90,70406
marklevinshow,"February 02, 2024 01:35 PM",Joe Biden is now Israel’s greatest threat. I’ll explain when I return to radio on Monday,1736,435,178,178069
marklevinshow,"February 01, 2024 09:30 PM",I’d like to remind all those who care about our critical ally Israel (as opposed to those who just want to engage in political pandering or virtue signaling) that both Gaza and South Lebanon were supposed to be “demilitarized.” Israel controlled the Gaza border to prevent weapons,11598,3667,1433,378613
marklevinshow,"February 05, 2024 04:37 PM","Actually, Biden you’re the fking piece of sht, not Netanyahu and not Trump. You’ve blood on your hands on our border, in Israel, in Afghanistan, and among our own troops. You and your family used your public office to make tens of millions from our enemies. Your foul mouth",2352,733,110,74179
marklevinshow,"January 14, 2024 09:07 PM",Biden has widened the war in the Middle East with his appeasement. Subscribe to the Mark Levin Show podcast for free here.,1657,344,92,109837
marklevinshow,"February 13, 2024 12:58 PM","Phony Little King’s daddy slaughtered thousands of Palestinian refugees in 1970. Jordan was the so-called Palestinian state. Now imbecile Biden, whose true hate for Israel is now in the open as he panders to the antisemitic Islamists in his party, brings him here where they both smear Israel and demand it commit suicide. …",1247,315,53,100937
marklevinshow,"February 08, 2024 01:06 AM","DEARBORN. MICHIGAN.  I DARE ANY, THAT IS EVERY, NEWS OUTLET TO PLAY THIS VIDEO FOR THEIR AUDIENCES AND LET THE PEOPLE OF AMERICAN JUDGE FOR THEMSELVES WHAT IS TAKING PLACE THERE.  AND THEN, I WANT THE PUBLIC TO KNOW THAT THIS IS JOE BIDENS BASE AND THESE ARE THE VOTERS HE DOES NOT WANT TO LOSE AND IS CATERING TO. WHAT ARE THE MEDIA AFRAID OF?  AND BIDEN MOUTHPIECES LIKE MEDIAITE AND MEDIA MATTERS SHOULD POST THIS TOO.  Axios, a leftwing site, recently published a story in which Biden told Netanyahu that he wanted the war with Hamas to end well before the presidential election. That received little to no attention. …",7895,2794,458,692074
marklevinshow,"February 24, 2024 02:12 PM",Now Biden’s demanding that Israel not target the Hamas Nazi police.  Absolutely insane. …,1430,575,91,105288
marklevinshow,"February 27, 2024 03:44 PM","You can see how desperately Iran and its surrogates do not want Hamas destroyed.  And Joe Biden, worried only about his own political skin, is their special pleader, placing outrageous pressure on Israel to surrender.  Biden wants to claim peace in our time, or at least up to the election, as a campaign issue. …",1001,232,60,63247
marklevinshow,"February 25, 2024 09:01 PM","During his outstanding speech at CPAC, and it was outstanding, among other things President Trump condemned Biden’s Middle East policies including the funding of Iran and undermining the Abraham Accords between Israel and several Arab states. Not one word from NBC or the rest of the Hamas-loving media about it.",2846,620,131,135287
marklevinshow,"February 25, 2024 09:01 PM","During his outstanding speech at CPAC, and it was outstanding, among other things President Trump condemned Biden’s Middle East policies including the funding of Iran and undermining the Abraham Accords between Israel and several Arab states. Not one word from NBC or the rest of",2846,620,131,135289
marklevinshow,"February 12, 2024 09:40 PM","Biden is NOT a life-long supporter of Israel.  He has constantly threatened them, as far back as his time in the Senate.  Israel must not accept another terror state on its border, regardless of what this senile fool continues to demand.  Nobody elected Biden prime minister of Israel.  And Donald Trump demonstrated how peace is to be made in the Middle East, and Biden blew it all up.  Biden takes no responsibility for the deaths and inhumanity that he had a major role in by funding Iran and the other terrorists.  Now, he insists that Israel commit suicide.  And stands there with Jordans King, teaming up against Israel.  Now, 100,000 people killed?  Mostly women and children?  Where does ""the King"" get this from?  And neither of them say a damn thing about Syria, Iran, and the slaughter and genocide they have caused and still cause.",2723,694,109,95923
marklevinshow,"February 28, 2024 02:08 PM",This may be the dumbest move yet by the Biden Administration — sanctioning an Israeli company which is the only manufacturer of a key component of Iron Dome. Who needs BDS when antisemites have the US State Department?!!!,2571,891,366,317917
marklevinshow,"February 27, 2024 10:05 PM",This is unbelievable and proves yet again that Biden is funding terrorism,1456,491,52,75710
marklevinshow,"February 27, 2024 09:53 PM",SCOOP: Biden Admin Exempted Itself From Anti-Terrorism Laws To Send Millions in Taxpayer Aid to Gaza. Senate Republicans Now Want To Strip That Authority -- New @SenTedCruz bill would remove key authority that has allowed millions to flow into Gaza …,1021,489,91,70548
marklevinshow,"February 28, 2024 04:51 PM","Biden arming Iran and terrorists, dismantling Israel’s Iron Dome protective shield",1568,344,133,144154
marklevinshow,"February 28, 2024 02:08 PM",This may be the dumbest move yet by the Biden Administration — sanctioning an Israeli company which is the only manufacturer of a key component of Iron Dome. Who needs BDS when antisemites have the US State Department?!!!  …,3109,880,151,310651
marklevinshow,"February 23, 2024 11:34 PM",Ambassador David Friedman is absolutely correct. This is a shameful decision.    The Jewish people have a historic and legal right to live in the land of Israel including in Judea and Samaria - the biblical heartland. It is an absolute disgrace the Biden administration would x.com/DavidMFriedma…,8287,2443,341,360142
marklevinshow,"February 25, 2024 08:34 PM",NBC is a disgusting propaganda operation. Not one of you liars interviewed me at CPAC. Not one of you bums covered the presentation involving my wife and me and the father of a Hamas Nazi hostage. Not one of you buffoons watched the reaction and applause of the thousands of,1275,321,98,154172
marklevinshow,"February 25, 2024 07:51 PM","This year’s Conservative Political Action Conference (CPAC) illustrated yet again that the Jewish people and all others who stand with Israel, the one and only Jewish state, have a home in the Conservative movement.  From discussions about how to combat antisemitism to providing x.com/CPAC/status/17…",1430,575,91,105290
marklevinshow,"March 10, 2024 06:31 PM","Hamas is a monstrous terrorist group funded by Iran and Qatar, among others, and is murdering hostages.  They lie about everything, including casualties in Gaza.  YET, BIDEN, HIS REGIME AND MEDIA SURROGATES, AND JEW-HATERS EVERYWHERE CONTINUE TO USE THEIR LIES ABOUT CASUALTIES AS A WEAPON AGAINST ISRAEL.  Biden used them in an interview today, he used them at the state of the union, he used them when standing next to the genocidal dictator of Jordan, etc.  BUT IT IS A LIE.  I challenge Biden and his mouthpieces to PROVE the numbers they are using are accurate and PROVE the source of the information is reliable.  Folks, check out this article, which demonstrates the numbers are completely bogus.  …",2068,694,112,75644
marklevinshow,"March 10, 2024 03:42 PM","Biden betraying Israel, undermining their war effort, and giving funding to Iran and their terrorist surrogates, while trying to topple Netanyahu. Today, there’s a full blown Biden-media campaign against Netanyahu.  Biden is Iran’s proxy in the White House. …",3800,1293,252,134373
marklevinshow,"March 24, 2024 12:32 PM","Hateful bigot Murphy of Connecticut, another cancerous propagandist for Hamas",1905,507,162,68649
marklevinshow,"April 03, 2024 07:43 PM",How the hell can you run a country with backstabbers like Gantz?  Unbelievable what Netanyahu has to deal with.,1316,373,160,68321
marklevinshow,"April 05, 2024 02:45 AM","GOP stands with Israel, Democrat Party stands with Islamists",2318,539,186,115221
marklevinshow,"April 05, 2024 02:10 AM",House GOP blasts Biden’s ultimatum to Netanyahu …,3800,1292,252,134375
marklevinshow,"March 10, 2024 03:42 PM","Biden betraying Israel, undermining their war effort, and giving funding to Iran and their terrorist surrogates, while trying to topple Netanyahu. Today, there’s a full blown Biden-media campaign against Netanyahu.  Biden is Iran’s proxy in the White House.",1347,450,114,53495
marklevinshow,"April 04, 2024 12:12 PM","Biden paid for the terrorist BLOODBATH that Iran unleashed with its Hamas surrogate ANIMALS and VERMON against the Israelis on October 7, and six months later Biden is still funding them.",2825,978,159,80076
marklevinshow,"March 14, 2024 06:06 PM",Republicans stand with a free and democratic Israel. Democrats stand with the Hamas Nazis. The line is now indelibly drawn.,1255,369,122,59588
