Name,Affiliation,Followers,Date,Likes,Retweets,Replies,Views
PatTheSocialist,Republican Party,71800,"November 02, 2023 09:50 PM",1973,93,440,54019
PatTheSocialist,Republican Party,71800,"March 10, 2024 05:16 AM",593,12,146,9649
SabbySabs2,Democratic Party,75700,"November 17, 2023 08:02 PM",226,18,111,9473
SabbySabs2,Democratic Party,75700,"November 17, 2023 03:25 PM",206,8,78,4588
SabbySabs2,Democratic Party,75700,"July 19, 2024 03:09 PM",273,12,115,5483
SabbySabs2,Democratic Party,75700,"July 19, 2024 02:44 PM",389,46,112,8489
SabbySabs2,Democratic Party,75700,"August 10, 2024 05:36 PM",588,33,212,10471
SabbySabs2,Democratic Party,75700,"August 10, 2024 05:14 PM",275,18,135,6055
SabbySabs2,Democratic Party,75700,"September 08, 2024 02:52 AM",472,56,162,18580
SabbySabs2,Democratic Party,75700,"September 07, 2024 08:32 PM",401,14,186,8335
SabbySabs2,Democratic Party,75700,"December 14, 2023 04:16 PM",322,17,142,4811
SabbySabs2,Democratic Party,75700,"December 31, 2023 10:58 PM",235,14,78,5367
SabbySabs2,Democratic Party,75700,"July 31, 2024 07:30 PM",311,20,136,8764
TristanSnell,Democratic Party,571900,"August 28, 2024 06:56 PM",22055,1200,9550,331792
BernardKerik,Republican Party,328900,"October 31, 2023 05:14 PM",212,15,150,6788
BernardKerik,Republican Party,328900,"October 10, 2023 05:07 PM",204,13,51,6566
BernardKerik,Republican Party,328900,"October 08, 2023 02:55 AM",896,125,429,75958
BernardKerik,Republican Party,328900,"October 08, 2023 07:54 PM",296,13,76,9125
BillOReilly,Republican Party,3300000,"April 28, 2024 12:12 PM",486,26,93,171849
Jaybefaunt,Republican Party,54500,"October 15, 2023 11:46 PM",312,12,95,5063
Jaybefaunt,Republican Party,54500,"November 04, 2023 09:44 PM",249,5,73,3713
Jaybefaunt,Republican Party,54500,"November 04, 2023 09:35 PM",275,11,126,5030
Jaybefaunt,Republican Party,54500,"November 04, 2023 11:47 AM",515,23,198,6021
Jaybefaunt,Republican Party,54500,"December 27, 2023 02:28 AM",753,50,559,54776
Jaybefaunt,Republican Party,54500,"October 14, 2023 02:51 PM",327,8,88,3928
Jaybefaunt,Republican Party,54500,"November 03, 2023 09:21 AM",515,23,198,6021
Jaybefaunt,Republican Party,54500,"January 11, 2024 08:16 PM",289,20,77,6473
ThomasEWoods,Republican Party,189500,"April 14, 2024 10:38 PM",280,28,60,11845
TomFitton,Republican Party,2700000,"June 09, 2024 09:45 PM",3386,101,1129,62557
TomFitton,Republican Party,2700000,"October 08, 2023 10:01 PM",422,48,211,48279
TomFitton,Republican Party,2700000,"October 07, 2023 03:18 PM",3177,248,1023,88112
BarbMcQuade,Democratic Party,704200,"April 22, 2024 11:25 PM",683,14,59,24961
BarbMcQuade,Democratic Party,704200,"October 09, 2023 12:03 PM",784,14,48,25300
jimmy_dore,Other,628500,"November 08, 2023 10:03 PM",541,55,116,33826
jimmy_dore,Other,628500,"December 04, 2023 07:46 AM",346,24,28,23494
jimmy_dore,Other,628500,"December 04, 2023 03:26 AM",215,12,20,13428
RonFilipkowski,Democratic Party,1000000,"August 20, 2024 04:34 PM",34866,4802,18715,10733427
RonFilipkowski,Democratic Party,1000000,"October 23, 2023 04:31 PM",3056,306,597,552234
anthonyzenkus,Democratic Party,88800,"November 15, 2023 06:35 PM",591,29,370,12159
anthonyzenkus,Democratic Party,88800,"October 31, 2023 06:52 PM",5419,289,2199,101954
anthonyzenkus,Democratic Party,88800,"August 28, 2024 10:50 AM",1016,52,741,30287
anthonyzenkus,Democratic Party,88800,"August 22, 2024 10:19 PM",465,20,245,8714
anthonyzenkus,Democratic Party,88800,"August 22, 2024 06:28 PM",361,3,10,2854
anthonyzenkus,Democratic Party,88800,"April 03, 2024 06:59 AM",329,5,37,4865
benshapiro,Republican Party,7000000,"November 09, 2023 12:32 PM",941,358,119,132779
benshapiro,Republican Party,7000000,"August 22, 2024 05:29 PM",1259,107,147,245695
benshapiro,Republican Party,7000000,"August 22, 2024 12:37 AM",5622,3780,1157,1097497
benshapiro,Republican Party,7000000,"April 25, 2024 07:09 PM",24177,4531,3540,3813012
benshapiro,Republican Party,7000000,"October 16, 2023 12:36 PM",16712,1560,3228,1985328
benshapiro,Republican Party,7000000,"October 16, 2023 09:06 AM",1203,104,99,96913
benshapiro,Republican Party,7000000,"May 09, 2024 11:26 AM",1570,370,190,129644
benshapiro,Republican Party,7000000,"January 12, 2024 02:23 AM",15428,2503,2828,1113950
benshapiro,Republican Party,7000000,"April 08, 2024 08:27 PM",10326,5459,2665,2992359
benshapiro,Republican Party,7000000,"August 19, 2024 12:50 PM",11720,884,2028,490193
IngrahamAngle,Republican Party,4900000,"April 11, 2024 12:15 PM",368,86,95,49090
RealSpikeCohen,Republican Party,222100,"June 16, 2024 08:32 AM",470,7,23,7803
ThomasEWoods,Republican Party,189500,"May 22, 2024 01:20 PM",208,10,11,9953
ComicDaveSmith,Republican Party,570400,"June 28, 2024 09:05 PM",6540,664,738,328267
ComicDaveSmith,Republican Party,570400,"January 27, 2024 11:34 PM",4907,645,483,623367
ComicDaveSmith,Republican Party,570400,"October 10, 2023 07:20 PM",9284,609,1395,595725
ComicDaveSmith,Republican Party,570400,"June 12, 2024 03:53 PM",1166,224,90,88314
ComicDaveSmith,Republican Party,570400,"November 10, 2023 01:08 PM",510,23,25,54948
ComicDaveSmith,Republican Party,570400,"November 10, 2023 12:46 PM",267,7,4,22627
ComicDaveSmith,Republican Party,570400,"July 10, 2024 06:50 PM",240,12,10,7231
ComicDaveSmith,Republican Party,570400,"July 10, 2024 06:45 PM",2285,88,227,177861
FreemansMind96,Republican Party,"4,682","September 25, 2024 06:42 AM",239,8,79,4126
RonFilipkowski,Democratic Party,1000000,"December 21, 2023 09:39 PM",4799,2130,762,526498
RonFilipkowski,Democratic Party,1000000,"March 19, 2024 11:20 PM",1106,79,315,54148
RonFilipkowski,Democratic Party,1000000,"October 14, 2023 02:06 AM",2005,132,228,121793
RonFilipkowski,Democratic Party,1000000,"October 18, 2023 02:41 PM",5266,155,1039,383783
RonFilipkowski,Democratic Party,1000000,"October 18, 2023 02:19 PM",1402,117,712,96305
RonFilipkowski,Democratic Party,1000000,"October 12, 2023 05:52 PM",1236,46,226,44511
RonFilipkowski,Democratic Party,1000000,"October 12, 2023 06:22 PM",954,1170,217,169927
RonFilipkowski,Democratic Party,1000000,"October 08, 2023 12:40 PM",780,365,186,101705
RonFilipkowski,Democratic Party,1000000,"September 05, 2024 10:20 PM",5784,704,1435,411687
KyleKulinski,Democratic Party,462300,"August 08, 2024 02:03 AM",3159,146,555,180631
funder,Democratic Party,1100000,"April 07, 2024 02:11 PM",4181,5,1968,44641
mmpadellan,Democratic Party,1300000,"April 04, 2024 09:17 PM",8496,5150,2079,307279
krystalball,Democratic Party,587700,"June 19, 2024 05:25 PM",1266,135,480,145547
krystalball,Democratic Party,587700,"January 08, 2024 06:17 PM",2145,128,717,167628
SteveSchmidtSES,Democratic Party,1500000,"October 24, 2023 01:31 PM",505,58,89,99222
BillOReilly,Republican Party,3300000,"October 02, 2024 01:10 AM",691,31,38,67142
BillOReilly,Republican Party,3300000,"August 30, 2024 01:30 AM",434,35,24,41324
jimmy_dore,Other,628500,"November 12, 2023 04:11 AM",4281,300,1647,285714
TheRickWilson,Democratic Party,1600000,"October 18, 2023 12:57 PM",3046,265,658,167444
davidsirota,Democratic Party,336700,"October 13, 2023 05:12 PM",1061,24,567,78633
davidsirota,Democratic Party,336700,"October 20, 2023 11:13 PM",443,11,55,30879
Jaybefaunt,Republican Party,54500,"October 30, 2023 08:51 AM",515,23,197,6026
Jaybefaunt,Republican Party,54500,"October 29, 2023 02:18 PM",248,5,73,3713
Jaybefaunt,Republican Party,54500,"August 10, 2024 10:59 PM",32089,649,9576,644271
Jaybefaunt,Republican Party,54500,"May 15, 2024 09:13 AM",297,3,119,5444
TomFitton,Republican Party,2700000,"April 20, 2024 01:12 AM",197,26,68,26684
TomFitton,Republican Party,2700000,"September 02, 2024 12:21 AM",349,29,135,28097
seanhannity,Republican Party,6700000,"July 31, 2024 03:22 PM",582,61,109,47632
TuckerCarlson,Republican Party,14100000,"April 09, 2024 08:46 PM",83854,10882,29830,19330710
AnnCoulter,Republican Party,2100000,"November 27, 2023 01:47 AM",304,11,48,91273
PatTheSocialist,Republican Party,71800,"November 10, 2023 07:34 PM",904,97,268,12294
PatTheSocialist,Republican Party,71800,"July 27, 2024 05:42 AM",1945,40,572,29112
PatTheSocialist,Republican Party,71800,"December 05, 2023 05:20 PM",206,9,70,4042
TristanSnell,Democratic Party,571900,"September 11, 2024 02:01 AM",6663,137,3114,78963
TristanSnell,Democratic Party,571900,"June 27, 2024 11:36 PM",1923,58,650,36648
BobMurphyEcon,Republican Party,103800,"September 29, 2024 01:54 AM",790,63,82,49629
BarbMcQuade,Democratic Party,704200,"October 03, 2024 12:27 PM",746,12,52,18307
BarbMcQuade,Democratic Party,704200,"December 07, 2023 11:23 PM",1728,15,110,34741
natsechobbyist,Democratic Party,477600,"October 10, 2023 11:39 PM",2340,39,540,154415
natsechobbyist,Democratic Party,477600,"November 04, 2023 09:02 PM",4235,747,683,401663
anthonyzenkus,Democratic Party,88800,"November 01, 2023 11:25 PM",602,45,308,21158
anthonyzenkus,Democratic Party,88800,"August 18, 2024 08:28 PM",593,22,348,9197
benshapiro,Republican Party,7000000,"August 21, 2024 12:49 AM",3384,186,418,256009
benshapiro,Republican Party,7000000,"August 20, 2024 11:41 PM",14118,1983,2052,1732459
benshapiro,Republican Party,7000000,"October 11, 2023 02:52 AM",1064,102,234,157603
benshapiro,Republican Party,7000000,"August 13, 2024 01:36 PM",1966,117,226,296047
benshapiro,Republican Party,7000000,"August 13, 2024 01:14 PM",1064,102,234,157603
briebriejoy,Democratic Party,418700,"December 07, 2023 10:10 PM",1886,216,812,129980
briebriejoy,Democratic Party,418700,"June 17, 2024 04:01 PM",1267,101,482,44884
fred_guttenberg,Democratic Party,524700,"November 17, 2023 08:36 PM",1265,179,240,86833
fred_guttenberg,Democratic Party,524700,"October 13, 2023 02:12 PM",2824,312,531,266140
LeeCamp,Other,226700,"February 27, 2024 06:41 PM",284,21,179,6545
JordanChariton,Democratic Party,128400,"August 08, 2024 12:25 AM",1387,2,135,34257
kylegriffin1,Democratic Party,1400000,"July 27, 2024 02:00 PM",4567,76,1088,181490
kylegriffin1,Democratic Party,1400000,"August 22, 2024 03:45 PM",3419,53,781,173122
kylegriffin1,Democratic Party,1400000,"August 23, 2024 03:10 AM",1720,34,331,85329
kylegriffin1,Democratic Party,1400000,"September 28, 2024 08:20 AM",519,37,126,65959
kylegriffin1,Democratic Party,1400000,"August 21, 2024 11:55 PM",1895,26,312,80210
elonmusk,Republican Party,201800000,"October 28, 2023 11:12 AM",162231,11245,64463,15048573
bluestein,Democratic Party,143400,"October 10, 2023 11:34 PM",896,31,176,116273
bluestein,Democratic Party,143400,"April 16, 2024 11:17 PM",222,36,60,43873
SarcasmStardust,Republican Party,127900,"November 18, 2023 02:26 AM",7886,375,3581,523848
SarcasmStardust,Republican Party,127900,"July 31, 2024 05:17 PM",203,3,60,3327
SocialistMMA,Other,143800,"February 29, 2024 07:49 PM",728,36,318,23737
SocialistMMA,Other,143800,"February 23, 2024 11:04 PM",635,38,361,42292
SocialistMMA,Other,143800,"May 29, 2024 09:36 PM",724,31,345,19602
JoJoFromJerz,Democratic Party,1000000,"October 14, 2023 05:26 PM",303,17,50,40159
JoJoFromJerz,Democratic Party,1000000,"November 24, 2023 02:45 PM",2026,90,165,66902
JoJoFromJerz,Democratic Party,1000000,"October 09, 2023 10:26 PM",5120,727,1100,356681
JoJoFromJerz,Democratic Party,1000000,"May 26, 2024 10:59 PM",1447,345,302,65718
JoJoFromJerz,Democratic Party,1000000,"October 12, 2023 01:11 PM",955,234,207,56274
JoJoFromJerz,Democratic Party,1000000,"November 25, 2023 09:12 PM",5528,312,434,155735
DineshDSouza,Republican Party,4300000,"October 01, 2024 09:13 PM",7512,402,2169,194501
DineshDSouza,Republican Party,4300000,"April 29, 2024 08:17 PM",565,89,361,81310
DineshDSouza,Republican Party,4300000,"October 19, 2023 12:05 PM",328,84,96,69815
DineshDSouza,Republican Party,4300000,"April 23, 2024 08:04 PM",286,27,56,48664
DineshDSouza,Republican Party,4300000,"October 10, 2023 07:05 PM",480,33,135,70599
DineshDSouza,Republican Party,4300000,"October 10, 2023 09:04 PM",398,34,114,120193
TheLeoTerrell,Republican Party,2200000,"May 05, 2024 11:17 AM",1891,124,702,104474
TheLeoTerrell,Republican Party,2200000,"May 24, 2024 08:01 PM",331,91,81,14571
TheLeoTerrell,Republican Party,2200000,"October 13, 2023 11:54 AM",231,19,36,18574
TheLeoTerrell,Republican Party,2200000,"October 20, 2023 07:28 PM",745,58,99,24685
TheLeoTerrell,Republican Party,2200000,"March 04, 2024 01:31 AM",307,87,67,24252
TheLeoTerrell,Republican Party,2200000,"October 23, 2023 09:37 PM",441,48,74,24611
donaldjtrumpjr,Republican Party,12400000,"August 16, 2024 04:46 PM",1139,198,541,111322
donaldjtrumpjr,Republican Party,12400000,"October 09, 2023 03:06 PM",17482,2635,3636,978057
donaldjtrumpjr,Republican Party,12400000,"October 07, 2023 04:19 PM",19049,2625,6342,2890410
donaldjtrumpjr,Republican Party,12400000,"February 03, 2024 04:13 PM",16759,1977,4846,427855
donaldjtrumpjr,Republican Party,12400000,"November 09, 2023 03:18 PM",36166,1646,13457,1259341
donaldjtrumpjr,Republican Party,12400000,"November 30, 2023 04:14 PM",1799,260,413,123779
spiritofho,Other,146800,"November 14, 2023 07:21 PM",645,166,261,75280
spiritofho,Other,146800,"November 24, 2023 03:51 PM",1929,96,1432,41645
spiritofho,Other,146800,"October 29, 2023 05:18 AM",1398,61,963,35049
spiritofho,Other,146800,"November 02, 2023 01:33 AM",884,84,402,19465
spiritofho,Other,146800,"May 08, 2024 02:52 PM",1617,80,811,39041
spiritofho,Other,146800,"October 24, 2023 02:37 AM",832,55,377,16714
spiritofho,Other,146800,"February 12, 2024 01:38 PM",579,47,259,20168
MollyJongFast,Democratic Party,1000000,"September 24, 2024 07:05 PM",1590,52,536,179093
MollyJongFast,Democratic Party,1000000,"September 14, 2024 12:28 AM",2667,80,339,98644
MollyJongFast,Democratic Party,1000000,"September 21, 2024 06:44 PM",11387,169,2657,288055
MollyJongFast,Democratic Party,1000000,"September 21, 2024 04:26 PM",2323,149,560,77636
FiorellaIsabelM,Other,206400,"February 29, 2024 12:07 PM",298,9,193,11077
FiorellaIsabelM,Other,206400,"November 06, 2023 10:32 AM",516,43,487,16119
FiorellaIsabelM,Other,206400,"November 03, 2023 04:18 PM",248,17,187,13328
FiorellaIsabelM,Other,206400,"November 24, 2023 08:29 AM",237,21,155,11113
FiorellaIsabelM,Other,206400,"May 27, 2024 05:33 AM",203,7,165,13874
FiorellaIsabelM,Other,206400,"November 01, 2023 02:26 PM",525,42,397,14105
aaronjmate,Democratic Party,437700,"February 04, 2024 02:02 PM",395,11,140,14627
aaronjmate,Democratic Party,437700,"January 24, 2024 05:35 AM",4469,113,2000,127914
aaronjmate,Democratic Party,437700,"December 19, 2023 03:50 AM",1779,54,865,57992
aaronjmate,Democratic Party,437700,"January 10, 2024 05:47 AM",5222,150,2155,100776
aaronjmate,Democratic Party,437700,"July 09, 2024 03:22 PM",4518,280,2082,114229
aaronjmate,Democratic Party,437700,"November 03, 2023 12:19 AM",574,30,240,29641
